date,TQQQ_actual,TQQQ_sim
2010-07-23,0.45569026470184326,0.4577599491739009
2010-07-26,0.4657062292098999,0.4690623639453829
2010-07-27,0.465606689453125,0.46842873299039545
2010-07-28,0.45608919858932495,0.4572013402507239
2010-07-29,0.44522660970687866,0.4470483154170199
2010-07-30,0.4482661783695221,0.4499559002856362
2010-08-02,0.4723832309246063,0.4752697624856943
2010-08-03,0.46750006079673767,0.4691322815349727
2010-08-04,0.4810033440589905,0.4833390037270464
2010-08-05,0.47816383838653564,0.4799126328218825
2010-08-06,0.4759211242198944,0.47773296215786965
2010-08-09,0.4842427968978882,0.4875123923546055
2010-08-10,0.47397807240486145,0.47474849714181816
2010-08-11,0.43496087193489075,0.4359663994211074
2010-08-12,0.422703355550766,0.42557068876607923
2010-08-13,0.4142822325229645,0.4164757182507292
2010-08-16,0.4166242778301239,0.4186862237865983
2010-08-17,0.43246954679489136,0.43464196285323375
2010-08-18,0.4363567531108856,0.43978962684964845
2010-08-19,0.4203115999698639,0.41977934547692003
2010-08-20,0.4188668727874756,0.42143955615473533
2010-08-23,0.4073058068752289,0.40903111367688866
2010-08-24,0.3839358985424042,0.3861112365662604
2010-08-25,0.3954463005065918,0.39723347021295713
2010-08-26,0.3825409710407257,0.38287989132417344
2010-08-27,0.39519748091697693,0.3968384574749194
2010-08-30,0.38239172101020813,0.38438989037857235
2010-08-31,0.38049736618995667,0.38040108106476356
2010-09-01,0.41238880157470703,0.4145128031089564
2010-09-02,0.426539808511734,0.4283786463499959
2010-09-03,0.4482661783695221,0.4496483320101872
2010-09-07,0.4373526871204376,0.4405334995179017
2010-09-08,0.45280009508132935,0.4564114496954466
2010-09-09,0.4585307538509369,0.46171331862352594
2010-09-10,0.4634636640548706,0.4667567894834154
2010-09-13,0.48389357328414917,0.4862597635655039
2010-09-14,0.49002328515052795,0.492405499332295
2010-09-15,0.4983440637588501,0.501715531548419
2010-09-16,0.5053702592849731,0.5076741582280679
2010-09-17,0.5107518434524536,0.5128022431725064
2010-09-20,0.537361204624176,0.5396981111398713
2010-09-21,0.5356668829917908,0.5393344960709285
2010-09-22,0.5331257581710815,0.534994642008423
2010-09-23,0.5315308570861816,0.5343034087876765
2010-09-24,0.5616275668144226,0.5668749825560169
2010-09-27,0.5552002191543579,0.5575961460916108
2010-09-28,0.5565951466560364,0.5568856007530512
2010-09-29,0.552109956741333,0.5541452076008233
2010-09-30,0.5446361303329468,0.5466927317896831
2010-10-01,0.5429416298866272,0.5446552802414261
2010-10-04,0.5241066217422485,0.5269539563968144
2010-10-05,0.5631229281425476,0.5653986690828138
2010-10-06,0.548771858215332,0.5506783697075152
2010-10-07,0.5541536211967468,0.5566865662281023
2010-10-08,0.5653147101402283,0.5681443513299564
2010-10-11,0.566460907459259,0.5687958810294945
2010-10-12,0.5782210230827332,0.5804188755397107
2010-10-13,0.5922733545303345,0.594630804031471
2010-10-14,0.5889841914176941,0.5910645841881422
2010-10-15,0.6265557408332825,0.6286581109025099
2010-10-18,0.6265557408332825,0.6216606543739542
2010-10-19,0.6016406416893005,0.604175451561171
2010-10-20,0.614147961139679,0.6173348326607737
2010-10-21,0.6184331178665161,0.620916253949832
2010-10-22,0.6304916739463806,0.6335902825549268
2010-10-25,0.6400589942932129,0.6427537202707727
2010-10-26,0.6438964605331421,0.6479173769579892
2010-10-27,0.6505235433578491,0.6538563726921266
2010-10-28,0.654260516166687,0.6579524990575809
2010-10-29,0.6511214375495911,0.6533843540434998
2010-11-01,0.6526158452033997,0.6548483912910933
2010-11-02,0.6723991632461548,0.6758752324082944
2010-11-03,0.6821155548095703,0.6850544923953004
2010-11-04,0.7062824964523315,0.7102085126207188
2010-11-05,0.7071301937103271,0.7101664401875175
2010-11-08,0.7089240550994873,0.7129027978865493
2010-11-09,0.6974624991416931,0.7013205119832753
2010-11-10,0.7081262469291687,0.7119060477197584
2010-11-11,0.6962167620658875,0.6983472751646644
2010-11-12,0.660788357257843,0.6641628534245351
2010-11-15,0.6537124514579773,0.6565353272062935
2010-11-16,0.6212736964225769,0.6241169971073396
2010-11-17,0.6271536350250244,0.6295382730117934
2010-11-18,0.6563040614128113,0.6598776066566705
2010-11-19,0.6578483581542969,0.6613487925384338
2010-11-22,0.6751889586448669,0.6779468392073724
2010-11-23,0.643298327922821,0.6456193525666694
2010-11-24,0.6808698773384094,0.6846353887240811
2010-11-26,0.6765849590301514,0.6710621143694088
2010-11-29,0.6671668291091919,0.6694968788439049
2010-11-30,0.6418030261993408,0.6450806829585425
2010-12-01,0.6826140284538269,0.685908428330312
2010-12-02,0.703342616558075,0.7067581376869106
2010-12-03,0.7092225551605225,0.7122412592125311
2010-12-06,0.7079768776893616,0.7114062543352337
2010-12-07,0.708624541759491,0.7125543068547135
2010-12-08,0.7184415459632874,0.7204471462266784
2010-12-09,0.7191886901855469,0.7224037905002804
2010-12-10,0.7342868447303772,0.7367738868650141
2010-12-13,0.7256667613983154,0.7290243554695649
2010-12-14,0.7287062406539917,0.7330098570155585
2010-12-15,0.7212810516357422,0.7232656626938788
2010-12-16,0.7363294959068298,0.7400498554413726
2010-12-17,0.7385720014572144,0.7419626026498417
2010-12-20,0.7405657172203064,0.743552320487544
2010-12-21,0.7527735233306885,0.7570011036570935
2010-12-22,0.7535706162452698,0.7565423219195324
2010-12-23,0.7478408813476562,0.7507092922738975
2010-12-27,0.7481393218040466,0.7518986355363446
2010-12-28,0.7449007630348206,0.7477377107326413
2010-12-29,0.7493351697921753,0.7526180484802176
2010-12-30,0.7437048554420471,0.7472164605285195
2010-12-31,0.7368776202201843,0.7389716035718097
2011-01-03,0.7701640129089355,0.7735280911614675
2011-01-04,0.7689681053161621,0.7718053445719422
2011-01-05,0.7880527973175049,0.7914485203845608
2011-01-06,0.7951784729957581,0.7990699866878558
2011-01-07,0.7933349013328552,0.796880595230379
2011-01-10,0.8022545576095581,0.8058196576315437
2011-01-11,0.805941641330719,0.8092205190996415
2011-01-12,0.822285532951355,0.8264643310538012
2011-01-13,0.8248772621154785,0.8272924291829789
2011-01-14,0.842765212059021,0.845666806875615
2011-01-18,0.8494927883148193,0.8527385630064185
2011-01-19,0.8210397958755493,0.8235991387607245
2011-01-20,0.8026027083396912,0.806062781781803
2011-01-21,0.7842661738395691,0.7874851205916912
2011-01-24,0.816655158996582,0.8201087380674608
2011-01-25,0.8194954991340637,0.823547285004438
2011-01-26,0.8322020173072815,0.836610340854793
2011-01-27,0.848247230052948,0.8520187691421418
2011-01-28,0.7842661738395691,0.7871555240892798
2011-01-31,0.7958760261535645,0.7985489737702277
2011-02-01,0.8400748372077942,0.8434205004878912
2011-02-02,0.8362882137298584,0.8393813483460059
2011-02-03,0.8395265936851501,0.843755959235504
2011-02-04,0.8546744585037231,0.8579039286275726
2011-02-07,0.8670821785926819,0.8699652626125554
2011-02-08,0.8855690956115723,0.8871186966530861
2011-02-09,0.8801875710487366,0.8824833805695534
2011-02-10,0.8844727277755737,0.886547205487813
2011-02-11,0.9026111960411072,0.9057495251372587
2011-02-14,0.9082912802696228,0.9122081680646947
2011-02-15,0.9059491157531738,0.9084199055935951
2011-02-16,0.922691822052002,0.926070167380836
2011-02-17,0.9218950867652893,0.9250752205605798
2011-02-18,0.9166626334190369,0.9188947847814859
2011-02-22,0.8359389305114746,0.8390530161216655
2011-02-23,0.8153100609779358,0.8182630129360257
2011-02-24,0.8269198536872864,0.8312362798648049
2011-02-25,0.8623483180999756,0.8658350531882647
2011-02-28,0.8686274290084839,0.8711930587952142
2011-03-01,0.8268700838088989,0.829074612725647
2011-03-02,0.8385297656059265,0.8421564161774524
2011-03-03,0.8885587453842163,0.8920723626897142
2011-03-04,0.8754038214683533,0.878247158936665
2011-03-07,0.8405234217643738,0.8427506543591723
2011-03-08,0.8492929339408875,0.8528729288787626
2011-03-09,0.8321521878242493,0.8354504164965528
2011-03-10,0.7940820455551147,0.7962935562556192
2011-03-11,0.807336688041687,0.811143760763407
2011-03-14,0.7994636297225952,0.8024846500102478
2011-03-15,0.766775369644165,0.7682289318340445
2011-03-16,0.7104682922363281,0.7125354593055803
2011-03-17,0.7290047407150269,0.7322351865913468
2011-03-18,0.725019097328186,0.7272444783492703
2011-03-21,0.7654800415039062,0.7692750587261971
2011-03-22,0.7633874416351318,0.7650769447377145
2011-03-23,0.7749475836753845,0.7778782854462701
2011-03-24,0.8171038627624512,0.8193039535197946
2011-03-25,0.8230835199356079,0.8253286390912307
2011-03-28,0.8091305494308472,0.8117813249075431
2011-03-29,0.8323513269424438,0.8354312235174729
2011-03-30,0.844609797000885,0.8472416894223888
2011-03-31,0.848197340965271,0.8507403743521815
2011-04-01,0.8494927883148193,0.8520320666969313
2011-04-04,0.8418189883232117,0.8435376633367524
2011-04-05,0.8322516083717346,0.836869526795028
2011-04-06,0.8385297656059265,0.8429812432232835
2011-04-07,0.8383307456970215,0.8411735230900453
2011-04-08,0.8257737159729004,0.8292258634926294
2011-04-11,0.8182997703552246,0.8208861070193354
2011-04-12,0.802155077457428,0.8039254099879023
2011-04-13,0.8212895393371582,0.8244213654628252
2011-04-14,0.8168042898178101,0.8200318133377446
2011-04-15,0.8115224242210388,0.8156557586018363
2011-04-18,0.7958760261535645,0.7983400935820719
2011-04-19,0.8102267980575562,0.8132018705754224
2011-04-20,0.8641422986984253,0.8683305277737599
2011-04-21,0.8860673904418945,0.8889898182382426
2011-04-25,0.892645001411438,0.895802767646446
2011-04-26,0.9079927802085876,0.9109207714152404
2011-04-27,0.9268279671669006,0.9294593258656539
2011-04-28,0.9254330396652222,0.9251758902031418
2011-04-29,0.9209476709365845,0.9227840954389013
2011-05-02,0.91596519947052,0.9175850434622956
2011-05-03,0.9022122025489807,0.9044695541506093
2011-05-04,0.8969300985336304,0.900264643877402
2011-05-05,0.8834766745567322,0.8854728733741846
2011-05-06,0.8911495804786682,0.8940892423703792
2011-05-09,0.9008175134658813,0.9041370701267583
2011-05-10,0.9239377379417419,0.9271995439896309
2011-05-11,0.9040061235427856,0.9069469661886058
2011-05-12,0.9199517369270325,0.9231082623979185
2011-05-13,0.8873628973960876,0.8902698463589268
2011-05-16,0.841221034526825,0.8440460539530594
2011-05-17,0.848097026348114,0.8510624420237798
2011-05-18,0.8687268495559692,0.8723108970098842
2011-05-19,0.876200795173645,0.8799336101091457
2011-05-20,0.8568674921989441,0.8599365788983652
2011-05-23,0.8196945786476135,0.8219383367052655
2011-05-24,0.8042473196983337,0.8067374124325166
2011-05-25,0.8132168650627136,0.8161086628582256
2011-05-26,0.8284651637077332,0.8311567550121293
2011-05-27,0.8408221006393433,0.8437702986480834
2011-05-31,0.8812838792800903,0.8847183074418967
2011-06-01,0.8249768614768982,0.8269213403087291
2011-06-02,0.8297604322433472,0.8320944656621527
2011-06-03,0.7920893430709839,0.7945316058108104
2011-06-06,0.7729548215866089,0.7750367684519895
2011-06-07,0.7684696912765503,0.7708406253583031
2011-06-08,0.7519270181655884,0.7542230224965593
2011-06-09,0.7552152872085571,0.7582723478376184
2011-06-10,0.7205337882041931,0.7233921887424458
2011-06-13,0.721032440662384,0.7233575367304983
2011-06-14,0.7478408813476562,0.7511222053004507
2011-06-15,0.7069799900054932,0.7083337858499222
2011-06-16,0.6971141695976257,0.7000807749228112
2011-06-17,0.6919316649436951,0.6934696486069812
2011-06-20,0.7011009454727173,0.7042644755079386
2011-06-21,0.7478408813476562,0.7495564273125774
2011-06-22,0.7309985160827637,0.733235426248514
2011-06-23,0.7512285113334656,0.7536599724162475
2011-06-24,0.7116641402244568,0.7144036785164838
2011-06-27,0.7462456822395325,0.74865628952691
2011-06-28,0.7797313332557678,0.7819523925963464
2011-06-29,0.7894976139068604,0.7915370127949974
2011-06-30,0.8194954991340637,0.8231315362431333
2011-07-01,0.8574653267860413,0.8603163753971025
2011-07-05,0.8698232769966125,0.8732016161059365
2011-07-06,0.8790909647941589,0.8817128584295773
2011-07-07,0.9146698713302612,0.9179123981785956
2011-07-08,0.9070953130722046,0.9104267265244622
2011-07-11,0.8584622144699097,0.8608795093339058
2011-07-12,0.8375338315963745,0.8412352537720865
2011-07-13,0.848694920539856,0.8517263506349109
2011-07-14,0.8194954991340637,0.8220493845370359
2011-07-15,0.8520836234092712,0.8548406715052407
2011-07-18,0.8380321860313416,0.8410594933347517
2011-07-19,0.897129237651825,0.8984633195601398
2011-07-20,0.8845721483230591,0.8869731634428231
2011-07-21,0.9025108218193054,0.9046409741950161
2011-07-22,0.9305149912834167,0.9326617303251209
2011-07-25,0.9250339269638062,0.9269866610377585
2011-07-26,0.930117130279541,0.9339572279331254
2011-07-27,0.8595585823059082,0.8615568055526972
2011-07-28,0.8641422986984253,0.8659667155391678
2011-07-29,0.8557709455490112,0.8574449214904958
2011-08-01,0.8442108035087585,0.8454289385986155
2011-08-02,0.7801302671432495,0.7812475627133748
2011-08-03,0.8003612756729126,0.8036996442656156
2011-08-04,0.6914331912994385,0.691620604639689
2011-08-05,0.6761857271194458,0.6785646298754224
2011-08-08,0.5573920607566833,0.5560102718832243
2011-08-09,0.6337311863899231,0.6364286528371788
2011-08-10,0.5589869022369385,0.5582731553497349
2011-08-11,0.6307414174079895,0.6320053718764698
2011-08-12,0.6467866897583008,0.6487553683568202
2011-08-15,0.6746904253959656,0.6774239602159239
2011-08-16,0.6573498845100403,0.6601948113330419
2011-08-17,0.6466872096061707,0.648404237245926
2011-08-18,0.5529078245162964,0.5528954810504554
2011-08-19,0.5219138860702515,0.5229190032115191
2011-08-22,0.5265979766845703,0.5285374752820139
2011-08-23,0.5917750000953674,0.5938779891308442
2011-08-24,0.6057268381118774,0.607820258489969
2011-08-25,0.5766260623931885,0.5780294672969909
2011-08-26,0.6182838082313538,0.621493893498922
2011-08-29,0.6709036827087402,0.6733981313110207
2011-08-30,0.6845571994781494,0.6866816150787775
2011-08-31,0.6885437965393066,0.6900205076594842
2011-09-01,0.6691098809242249,0.6711913406339091
2011-09-02,0.6222705245018005,0.6239230162252852
2011-09-06,0.6221710443496704,0.6242449157819856
2011-09-07,0.6692094206809998,0.6716561666921811
2011-09-08,0.6599414348602295,0.6624058834980091
2011-09-09,0.6164901256561279,0.6181675634775341
2011-09-12,0.6396111845970154,0.6418501751398654
2011-09-13,0.6644257307052612,0.6675602277795996
2011-09-14,0.6931275725364685,0.6961474031253507
2011-09-15,0.72461998462677,0.7270482606780733
2011-09-16,0.74355548620224,0.7470054541330501
2011-09-19,0.7454490065574646,0.7477632896766563
2011-09-20,0.7348847389221191,0.7378210160462418
2011-09-21,0.6975131034851074,0.6993005243871542
2011-09-22,0.6296449899673462,0.6310838088707306
2011-09-23,0.6492781043052673,0.6511935317059426
2011-09-26,0.6713027358055115,0.6738912328452923
2011-09-27,0.6918321251869202,0.694894897009321
2011-09-28,0.6592441201210022,0.663979687262035
2011-09-29,0.6397107243537903,0.6402055383405021
2011-09-30,0.5899810791015625,0.5906299521086784
2011-10-03,0.5437387824058533,0.5450327302684086
2011-10-04,0.5768260359764099,0.5785767207556122
2011-10-05,0.620675802230835,0.6231136001825984
2011-10-06,0.6525661945343018,0.6545120901802923
2011-10-07,0.6391127705574036,0.641494906603871
2011-10-10,0.7046886682510376,0.708020871446673
2011-10-11,0.7197369933128357,0.7224151458115348
2011-10-12,0.7312968969345093,0.7331548086616493
2011-10-13,0.7509300708770752,0.753327221799834
2011-10-14,0.7922882437705994,0.7952300039285536
2011-10-17,0.7556142210960388,0.7582895467026064
2011-10-18,0.7830204367637634,0.7864507074971426
2011-10-19,0.7378746271133423,0.7408476033223779
2011-10-20,0.7285062670707703,0.7298707962973175
2011-10-21,0.7544182538986206,0.757306967112434
2011-10-24,0.8015570640563965,0.8044532377952786
2011-10-25,0.7561126947402954,0.7569670957429221
2011-10-26,0.753122866153717,0.7541595015429031
2011-10-27,0.813814640045166,0.816538832953043
2011-10-28,0.8165058493614197,0.8202477427614289
2011-10-31,0.7760440707206726,0.7788783113967894
2011-11-01,0.7159492373466492,0.7179598074095028
2011-11-02,0.7335894107818604,0.7362431058889994
2011-11-03,0.7782368659973145,0.7819958540723504
2011-11-04,0.7661772966384888,0.7698453799913404
2011-11-07,0.783219575881958,0.7861921388147728
2011-11-08,0.8093305230140686,0.8133008927947685
2011-11-09,0.7256170511245728,0.7274887312091975
2011-11-10,0.7226272225379944,0.7263029266547953
2011-11-11,0.7631875872612,0.7673274127610582
2011-11-14,0.7502325773239136,0.7529676250327209
2011-11-15,0.7743497490882874,0.7780769868986507
2011-11-16,0.7361801862716675,0.7394937637555249
2011-11-17,0.6855540871620178,0.6874632739612021
2011-11-18,0.6691098809242249,0.6715478464195268
2011-11-21,0.6302429437637329,0.6329705871149556
2011-11-22,0.6357241868972778,0.6392305835973828
2011-11-23,0.5934690833091736,0.5959392638428409
2011-11-25,0.5800148844718933,0.5821558847929766
2011-11-28,0.6399096250534058,0.6428958661266171
2011-11-29,0.6283495426177979,0.6308826109595903
2011-11-30,0.6973131895065308,0.7008062326820681
2011-12-01,0.7122621536254883,0.7153143586636543
2011-12-02,0.7054857611656189,0.7092349528374206
2011-12-05,0.7286067008972168,0.7325000395995053
2011-12-06,0.7230252027511597,0.7263246657228817
2011-12-07,0.7241217494010925,0.726291520171718
2011-12-08,0.6872475147247314,0.6896143213352681
2011-12-09,0.719836413860321,0.722759205243469
2011-12-12,0.6962167620658875,0.6983902951798338
2011-12-13,0.6726976633071899,0.6753193816408735
2011-12-14,0.6414051651954651,0.6436804211003634
2011-12-15,0.6364215612411499,0.6383733952627405
2011-12-16,0.6443948745727539,0.6482045474433673
2011-12-19,0.6265557408332825,0.6290338345041688
2011-12-20,0.6821653246879578,0.6849352579751742
2011-12-21,0.65376216173172,0.6555142278668386
2011-12-22,0.6697077751159668,0.6722488232810763
2011-12-23,0.6870484948158264,0.6896277739285684
2011-12-27,0.6923306584358215,0.6973133587545881
2011-12-28,0.6701066493988037,0.6731050058618516
2011-12-29,0.6831621527671814,0.6876033275805399
2011-12-30,0.6775805354118347,0.6816775667431704
2012-01-03,0.7161491513252258,0.7208386026737638
2012-01-04,0.7247195243835449,0.7299272154122186
2012-01-05,0.7425586581230164,0.7479042426115649
2012-01-06,0.7502325773239136,0.7556583800466876
2012-01-09,0.7439535856246948,0.7481743012774733
2012-01-10,0.7592019438743591,0.7645001436283555
2012-01-11,0.7644840478897095,0.7692068256534069
2012-01-12,0.7735527753829956,0.7782969017849276
2012-01-13,0.7646830081939697,0.7698642670400014
2012-01-17,0.7852123379707336,0.7908673481389983
2012-01-18,0.8164054155349731,0.8223512859018579
2012-01-19,0.8327502608299255,0.8376570526911237
2012-01-20,0.8290629982948303,0.8338409084237535
2012-01-23,0.828962504863739,0.8346405669027006
2012-01-24,0.8243787288665771,0.8299964259794987
2012-01-25,0.8558703660964966,0.8612474716511719
2012-01-26,0.8468015193939209,0.8522308729776644
2012-01-27,0.8551729917526245,0.8598338662164541
2012-01-30,0.8565689325332642,0.861929367818364
2012-01-31,0.8595585823059082,0.8653116620018186
2012-02-01,0.8806858658790588,0.8862824702532742
2012-02-02,0.8897547721862793,0.894518187119261
2012-02-03,0.925133466720581,0.9312994495048175
2012-02-06,0.924237072467804,0.9290023295908456
2012-02-07,0.9282227754592896,0.9348003597500357
2012-02-08,0.9436699151992798,0.949648746897057
2012-02-09,0.964598536491394,0.9701267129698632
2012-02-10,0.9439694285392761,0.9497250920976094
2012-02-13,0.969382107257843,0.9761304036699194
2012-02-14,0.9778529405593872,0.983513277444182
2012-02-15,0.9560281038284302,0.9629272748570948
2012-02-16,0.9959913492202759,1.0024573905054317
2012-02-17,0.9875204563140869,0.9929556346120595
2012-02-21,0.9958921074867249,1.0013596734249222
2012-02-22,0.982737123966217,0.9876157843376677
2012-02-23,1.001373052597046,1.0072200128957831
2012-02-24,1.0111392736434937,1.017598158858947
2012-02-27,1.0160224437713623,1.0218445445185034
2012-02-28,1.0464186668395996,1.0529020611214666
2012-02-29,1.0326656103134155,1.0386935425471209
2012-03-01,1.0577797889709473,1.0633106926741163
2012-03-02,1.0545908212661743,1.0607994686139748
2012-03-05,1.0217033624649048,1.0278756710332528
2012-03-06,0.9924036860466003,0.9975634886519225
2012-03-07,1.0149260759353638,1.0205770746148373
2012-03-08,1.0471159219741821,1.0534999121418784
2012-03-09,1.0597724914550781,1.066623940315284
2012-03-12,1.0614666938781738,1.0680439882994772
2012-03-13,1.1212621927261353,1.127585712601957
2012-03-14,1.1338189840316772,1.139267490179145
2012-03-15,1.1424897909164429,1.148973065478953
2012-03-16,1.1399986743927002,1.1464799782128965
2012-03-19,1.1648132801055908,1.1707208113601713
2012-03-20,1.171191930770874,1.1769493283639996
2012-03-21,1.1707929372787476,1.1774156308986956
2012-03-22,1.1637169122695923,1.1699869072016353
2012-03-23,1.1621230840682983,1.1678270751803679
2012-03-26,1.222814917564392,1.2289980669581182
2012-03-27,1.2274988889694214,1.234347314170875
2012-03-28,1.2131481170654297,1.2196257601949334
2012-03-29,1.200690507888794,1.205559708505242
2012-03-30,1.1923192739486694,1.1985496008089556
2012-04-02,1.2286949157714844,1.2357469083908579
2012-04-03,1.2287942171096802,1.2345957987939105
2012-04-04,1.1786658763885498,1.1840495272846332
2012-04-05,1.2001922130584717,1.2061534715618247
2012-04-09,1.1725867986679077,1.1788416407433229
2012-04-10,1.1159805059432983,1.1219535202091473
2012-04-11,1.1321250200271606,1.1381814690368728
2012-04-12,1.1700953245162964,1.1771727946541062
2012-04-13,1.1171761751174927,1.1235177062915724
2012-04-16,1.081997036933899,1.0857783020820173
2012-04-17,1.1457780599594116,1.1519098643335854
2012-04-18,1.1374069452285767,1.1430524593543272
2012-04-19,1.1006335020065308,1.1043834803055543
2012-04-20,1.0887736082077026,1.09527078024676
2012-04-23,1.0613672733306885,1.065198443758283
2012-04-24,1.0426318645477295,1.0479585825268463
2012-04-25,1.1254479885101318,1.1314378000057759
2012-04-26,1.1455793380737305,1.1512985182755517
2012-04-27,1.1652123928070068,1.171905973758995
2012-04-30,1.140994668006897,1.1467501409412493
2012-05-01,1.147472858428955,1.1523545836880515
2012-05-02,1.1550469398498535,1.1621104461629492
2012-05-03,1.1191699504852295,1.1251366190641596
2012-05-04,1.0370501279830933,1.041138055917581
