date,close,source
1971-07-21,0.9261896119854153,IXIC_scaled
1971-07-22,0.9245016668469377,IXIC_scaled
1971-07-23,0.9252612228419587,IXIC_scaled
1971-07-26,0.9228980738916982,IXIC_scaled
1971-07-27,0.9163149977042638,IXIC_scaled
1971-07-28,0.9068623375122421,IXIC_scaled
1971-07-29,0.8930209813255906,IXIC_scaled
1971-07-30,0.8884634521825254,IXIC_scaled
1971-08-02,0.8911642030386775,IXIC_scaled
1971-08-03,0.8812052365742878,IXIC_scaled
1971-08-04,0.8714993910505924,IXIC_scaled
1971-08-05,0.8702334000012443,IXIC_scaled
1971-08-06,0.875888087045222,IXIC_scaled
1971-08-09,0.8708241872388095,IXIC_scaled
1971-08-10,0.8696426127636792,IXIC_scaled
1971-08-11,0.8784200691439181,IXIC_scaled
1971-08-12,0.8879570815191781,IXIC_scaled
1971-08-13,0.8898982763803089,IXIC_scaled
1971-08-16,0.9103227087543947,IXIC_scaled
1971-08-17,0.9193533504663073,IXIC_scaled
1971-08-18,0.9147958213232421,IXIC_scaled
1971-08-19,0.9115886998037428,IXIC_scaled
1971-08-20,0.9105758940860684,IXIC_scaled
1971-08-23,0.9136986634223296,IXIC_scaled
1971-08-24,0.9165681830359376,IXIC_scaled
1971-08-25,0.9186781466545244,IXIC_scaled
1971-08-26,0.9196909523721988,IXIC_scaled
1971-08-27,0.9224761198025685,IXIC_scaled
1971-08-30,0.9174965721793942,IXIC_scaled
1971-08-31,0.9150490066549158,IXIC_scaled
1971-09-01,0.9169902015160468,IXIC_scaled
1971-09-02,0.919606535797981,IXIC_scaled
1971-09-03,0.928215223420764,IXIC_scaled
1971-09-07,0.9328571047470673,IXIC_scaled
1971-09-08,0.9332791232271765,IXIC_scaled
1971-09-09,0.9330259378955028,IXIC_scaled
1971-09-10,0.9319287156036108,IXIC_scaled
1971-09-13,0.9302407704651331,IXIC_scaled
1971-09-14,0.926442797317089,IXIC_scaled
1971-09-15,0.9266116304655245,IXIC_scaled
1971-09-16,0.9265272138913068,IXIC_scaled
1971-09-17,0.9292279647474587,IXIC_scaled
1971-09-20,0.9282995756040021,IXIC_scaled
1971-09-21,0.9268648157971981,IXIC_scaled
1971-09-22,0.9198597211296548,IXIC_scaled
1971-09-23,0.9182561925653948,IXIC_scaled
1971-09-24,0.9189313319861981,IXIC_scaled
1971-09-27,0.9130234596105468,IXIC_scaled
1971-09-28,0.9147114047490243,IXIC_scaled
1971-09-29,0.9165681830359376,IXIC_scaled
1971-09-30,0.9201973230355461,IXIC_scaled
1971-10-01,0.9248392687528291,IXIC_scaled
1971-10-04,0.9280463902723285,IXIC_scaled
1971-10-05,0.9282995756040021,IXIC_scaled
1971-10-06,0.9341230957964154,IXIC_scaled
1971-10-07,0.9366550778951115,IXIC_scaled
1971-10-08,0.9346294664597627,IXIC_scaled
1971-10-11,0.934376281128089,IXIC_scaled
1971-10-12,0.9360642906575463,IXIC_scaled
1971-10-13,0.9342075123706332,IXIC_scaled
1971-10-14,0.9272868342773074,IXIC_scaled
1971-10-15,0.925008037510285,IXIC_scaled
1971-10-18,0.9204505083672199,IXIC_scaled
1971-10-19,0.9114198666553073,IXIC_scaled
1971-10-20,0.8995197053297868,IXIC_scaled
1971-10-21,0.8997728906614604,IXIC_scaled
1971-10-22,0.9013764836166999,IXIC_scaled
1971-10-25,0.8970721398053084,IXIC_scaled
1971-10-26,0.8920082399988959,IXIC_scaled
1971-10-27,0.8801080142823957,IXIC_scaled
1971-10-28,0.8819647925693089,IXIC_scaled
1971-10-29,0.8870286923757215,IXIC_scaled
1971-11-01,0.8751285310502009,IXIC_scaled
1971-11-02,0.873862540000853,IXIC_scaled
1971-11-03,0.8862691363807004,IXIC_scaled
1971-11-04,0.8909110177070038,IXIC_scaled
1971-11-05,0.8900670451377649,IXIC_scaled
1971-11-08,0.8898138598060913,IXIC_scaled
1971-11-09,0.8922614253305695,IXIC_scaled
1971-11-10,0.8850031453313524,IXIC_scaled
1971-11-11,0.8755504851393305,IXIC_scaled
1971-11-12,0.8769853093371142,IXIC_scaled
1971-11-15,0.8730185674316141,IXIC_scaled
1971-11-16,0.8752972998076569,IXIC_scaled
1971-11-17,0.8747065125700918,IXIC_scaled
1971-11-18,0.8730185674316141,IXIC_scaled
1971-11-19,0.8688829923776785,IXIC_scaled
1971-11-22,0.8590927946707448,IXIC_scaled
1971-11-23,0.8466017817166797,IXIC_scaled
1971-11-24,0.8473614021026803,IXIC_scaled
1971-11-26,0.8578268036213968,IXIC_scaled
1971-11-29,0.8699802146695707,IXIC_scaled
1971-11-30,0.8774916800004615,IXIC_scaled
1971-12-01,0.8861847198064826,IXIC_scaled
1971-12-02,0.8958905653301781,IXIC_scaled
1971-12-03,0.9052588089479822,IXIC_scaled
1971-12-06,0.9023892249433947,IXIC_scaled
1971-12-07,0.9052588089479822,IXIC_scaled
1971-12-08,0.9090567177050467,IXIC_scaled
1971-12-09,0.9112510978978513,IXIC_scaled
1971-12-10,0.918340544748633,IXIC_scaled
1971-12-13,0.9212945453274383,IXIC_scaled
1971-12-14,0.9205349249414376,IXIC_scaled
1971-12-15,0.9237420464609369,IXIC_scaled
1971-12-16,0.9284684087524376,IXIC_scaled
1971-12-17,0.9327726881728495,IXIC_scaled
1971-12-20,0.9410437738897411,IXIC_scaled
1971-12-21,0.942984968750872,IXIC_scaled
1971-12-22,0.9450105157952411,IXIC_scaled
1971-12-23,0.9447573304635675,IXIC_scaled
1971-12-27,0.9427317190282187,IXIC_scaled
1971-12-28,0.9446729138893497,IXIC_scaled
1971-12-29,0.9500744156016537,IXIC_scaled
1971-12-30,0.9534503702695886,IXIC_scaled
1971-12-31,0.963156215793284,IXIC_scaled
1972-01-03,0.9591894738877841,IXIC_scaled
1972-01-04,0.9615526228380445,IXIC_scaled
1972-01-05,0.9691485047431532,IXIC_scaled
1972-01-06,0.976659970074044,IXIC_scaled
1972-01-07,0.9794451375044139,IXIC_scaled
1972-01-10,0.9798670915935435,IXIC_scaled
1972-01-11,0.9844246207366086,IXIC_scaled
1972-01-12,0.9866190009294132,IXIC_scaled
1972-01-13,0.9825678424496955,IXIC_scaled
1972-01-14,0.9852685933058475,IXIC_scaled
1972-01-17,0.986872186261087,IXIC_scaled
1972-01-18,0.9930333083593916,IXIC_scaled
1972-01-19,0.9912608822557166,IXIC_scaled
1972-01-20,0.990163724354804,IXIC_scaled
1972-01-21,0.9892353352113475,IXIC_scaled
1972-01-24,0.9831586296872606,IXIC_scaled
1972-01-25,0.9815551011230007,IXIC_scaled
1972-01-26,0.9823146571180218,IXIC_scaled
1972-01-27,0.9905857428349133,IXIC_scaled
1972-01-28,0.9996163845468259,IXIC_scaled
1972-01-31,1.0032455245464345,IXIC_scaled
1972-02-01,1.0092378134963036,IXIC_scaled
1972-02-02,1.0167492788271946,IXIC_scaled
1972-02-03,1.018352871782434,IXIC_scaled
1972-02-04,1.023247938440411,IXIC_scaled
1972-02-07,1.022403965871172,IXIC_scaled
1972-02-08,1.0241763275838676,IXIC_scaled
1972-02-09,1.0310126534939552,IXIC_scaled
1972-02-10,1.0356545348202586,IXIC_scaled
1972-02-11,1.0369205258696066,IXIC_scaled
1972-02-14,1.031856626063194,IXIC_scaled
1972-02-15,1.0348105622510197,IXIC_scaled
1972-02-16,1.0410560365325625,IXIC_scaled
1972-02-17,1.0418156569185633,IXIC_scaled
1972-02-18,1.0414780550126717,IXIC_scaled
1972-02-22,1.0406340824434328,IXIC_scaled
1972-02-23,1.0432504167253671,IXIC_scaled
1972-02-24,1.0465419548190842,IXIC_scaled
1972-02-25,1.0535470494866277,IXIC_scaled
1972-02-28,1.0544754386300843,IXIC_scaled
1972-02-29,1.058188930812931,IXIC_scaled
1972-03-01,1.0658692292922576,IXIC_scaled
1972-03-02,1.0683167948167358,IXIC_scaled
1972-03-03,1.073465111197366,IXIC_scaled
1972-03-06,1.0792885669987997,IXIC_scaled
1972-03-07,1.07886661290967,IXIC_scaled
1972-03-08,1.0836772629934295,IXIC_scaled
1972-03-09,1.0874753005324531,IXIC_scaled
1972-03-10,1.084943318433757,IXIC_scaled
1972-03-13,1.0747310378557346,IXIC_scaled
1972-03-14,1.0780226403404314,IXIC_scaled
1972-03-15,1.0814829471916043,IXIC_scaled
1972-03-16,1.078360177855343,IXIC_scaled
1972-03-17,1.0803857248997122,IXIC_scaled
1972-03-20,1.076334630810974,IXIC_scaled
1972-03-21,1.0611429313917364,IXIC_scaled
1972-03-22,1.0664600165298226,IXIC_scaled
1972-03-23,1.075068639761626,IXIC_scaled
1972-03-24,1.0765034639594095,IXIC_scaled
1972-03-27,1.0765878161426476,IXIC_scaled
1972-03-28,1.0779382237662136,IXIC_scaled
1972-03-29,1.076334630810974,IXIC_scaled
1972-03-30,1.0814829471916043,IXIC_scaled
1972-04-03,1.0808077433798216,IXIC_scaled
1972-04-04,1.0868844489039085,IXIC_scaled
1972-04-05,1.097181081665169,IXIC_scaled
1972-04-06,1.1049457323277336,IXIC_scaled
1972-04-07,1.1123728454753863,IXIC_scaled
1972-04-10,1.1120351791785152,IXIC_scaled
1972-04-11,1.118027532519364,IXIC_scaled
1972-04-12,1.1239354048950154,IXIC_scaled
1972-04-13,1.1230070157515588,IXIC_scaled
1972-04-14,1.129927758235864,IXIC_scaled
1972-04-17,1.1287461837607338,IXIC_scaled
1972-04-18,1.1317845365227772,IXIC_scaled
1972-04-19,1.1197998298410798,IXIC_scaled
1972-04-20,1.1213190706130811,IXIC_scaled
1972-04-21,1.1225849972714494,IXIC_scaled
1972-04-24,1.1132167536536455,IXIC_scaled
1972-04-25,1.1042705285159506,IXIC_scaled
1972-04-26,1.1049457323277336,IXIC_scaled
1972-04-27,1.1057052883227547,IXIC_scaled
1972-04-28,1.1084061035698862,IXIC_scaled
1972-05-01,1.0985314892887348,IXIC_scaled
1972-05-02,1.0916107468044294,IXIC_scaled
1972-05-03,1.0868000967206701,IXIC_scaled
1972-05-04,1.0880660233790387,IXIC_scaled
1972-05-05,1.0923703027994505,IXIC_scaled
1972-05-08,1.0855340412803425,IXIC_scaled
1972-05-09,1.061564885480866,IXIC_scaled
1972-05-10,1.0699203233809957,IXIC_scaled
1972-05-11,1.079879354236365,IXIC_scaled
1972-05-12,1.0924547837646479,IXIC_scaled
1972-05-15,1.100050601278777,IXIC_scaled
1972-05-16,1.1002194344272125,IXIC_scaled
1972-05-17,1.0951554702298203,IXIC_scaled
1972-05-18,1.1041018241494742,IXIC_scaled
1972-05-19,1.1154111982374297,IXIC_scaled
1972-05-22,1.117267976524343,IXIC_scaled
1972-05-23,1.1201374961379509,IXIC_scaled
1972-05-24,1.1264673869937114,IXIC_scaled
1972-05-25,1.1292525544240812,IXIC_scaled
1972-05-26,1.1305184810824496,IXIC_scaled
1972-05-30,1.1262985538452759,IXIC_scaled
1972-05-31,1.1185339031827113,IXIC_scaled
1972-06-01,1.1235978673801035,IXIC_scaled
1972-06-02,1.1268894054738205,IXIC_scaled
1972-06-05,1.1203063292863864,IXIC_scaled
1972-06-06,1.114060790613864,IXIC_scaled
1972-06-07,1.1056209361395164,IXIC_scaled
1972-06-08,1.106211787768061,IXIC_scaled
1972-06-09,1.1019918605308874,IXIC_scaled
1972-06-12,1.100388267575648,IXIC_scaled
1972-06-13,1.1037641578526032,IXIC_scaled
1972-06-14,1.109418844896581,IXIC_scaled
1972-06-15,1.1080684372730152,IXIC_scaled
1972-06-16,1.107984085089777,IXIC_scaled
1972-06-19,1.1035953247041677,IXIC_scaled
1972-06-20,1.106211787768061,IXIC_scaled
1972-06-21,1.1088281220499954,IXIC_scaled
1972-06-22,1.1038485100358415,IXIC_scaled
1972-06-23,1.0990378599520823,IXIC_scaled
1972-06-26,1.0913575614727558,IXIC_scaled
1972-06-27,1.095408655561494,IXIC_scaled
1972-06-28,1.0936363582397781,IXIC_scaled
1972-06-29,1.0916952277696268,IXIC_scaled
1972-06-30,1.0978562854769518,IXIC_scaled
1972-07-03,1.1021605648973638,IXIC_scaled
1972-07-05,1.107984085089777,IXIC_scaled
1972-07-06,1.1128792161387335,IXIC_scaled
1972-07-07,1.10984086337669,IXIC_scaled
1972-07-10,1.104355009481148,IXIC_scaled
1972-07-11,1.101147823570669,IXIC_scaled
1972-07-12,1.0981094708086256,IXIC_scaled
1972-07-13,1.0889944125224953,IXIC_scaled
1972-07-14,1.0919484131013004,IXIC_scaled
1972-07-17,1.0836772629934295,IXIC_scaled
1972-07-18,1.0764190473851918,IXIC_scaled
1972-07-19,1.078360177855343,IXIC_scaled
1972-07-20,1.0726210742371478,IXIC_scaled
1972-07-21,1.0771786033802129,IXIC_scaled
1972-07-24,1.0868000967206701,IXIC_scaled
1972-07-25,1.0842681146219741,IXIC_scaled
1972-07-26,1.0857872266120163,IXIC_scaled
1972-07-27,1.0833397254785175,IXIC_scaled
1972-07-28,1.0815672993748426,IXIC_scaled
1972-07-31,1.0781914090978872,IXIC_scaled
1972-08-01,1.0840992814735386,IXIC_scaled
1972-08-02,1.0920327652845387,IXIC_scaled
1972-08-03,1.0997974159471033,IXIC_scaled
1972-08-04,1.1051145654761692,IXIC_scaled
1972-08-07,1.1053677508078428,IXIC_scaled
1972-08-08,1.1023293980457993,IXIC_scaled
1972-08-09,1.1035109725209296,IXIC_scaled
1972-08-10,1.1042705285159506,IXIC_scaled
1972-08-11,1.1113599753667323,IXIC_scaled
1972-08-14,1.1115288085151678,IXIC_scaled
1972-08-15,1.1096720302282546,IXIC_scaled
1972-08-16,1.1095033258617784,IXIC_scaled
1972-08-17,1.1046925469960598,IXIC_scaled
1972-08-18,1.1092500117481454,IXIC_scaled
1972-08-21,1.1080684372730152,IXIC_scaled
1972-08-22,1.1080684372730152,IXIC_scaled
1972-08-23,1.106464973099735,IXIC_scaled
1972-08-24,1.1005569719421242,IXIC_scaled
1972-08-25,1.0997974159471033,IXIC_scaled
1972-08-28,1.0952399511950177,IXIC_scaled
1972-08-29,1.0924547837646479,IXIC_scaled
1972-08-30,1.0953243033782558,IXIC_scaled
1972-08-31,1.09675906318506,IXIC_scaled
1972-09-01,1.1030889540408204,IXIC_scaled
1972-09-05,1.0999662490955386,IXIC_scaled
1972-09-06,1.0940583767198873,IXIC_scaled
1972-09-07,1.0905136532944966,IXIC_scaled
1972-09-08,1.0898384494827136,IXIC_scaled
1972-09-11,1.082495688518299,IXIC_scaled
1972-09-12,1.0733806946231483,IXIC_scaled
1972-09-13,1.0761658620535182,IXIC_scaled
1972-09-14,1.0767566492910832,IXIC_scaled
1972-09-15,1.0775162052861043,IXIC_scaled
1972-09-18,1.077009834622757,IXIC_scaled
1972-09-19,1.0754062416675174,IXIC_scaled
1972-09-20,1.0761658620535182,IXIC_scaled
1972-09-21,1.0743935003408227,IXIC_scaled
1972-09-22,1.075743843573409,IXIC_scaled
1972-09-25,1.0703423418611049,IXIC_scaled
1972-09-26,1.0724523054796917,IXIC_scaled
1972-09-27,1.084943318433757,IXIC_scaled
1972-09-28,1.0898384494827136,IXIC_scaled
1972-09-29,1.093889543571452,IXIC_scaled
1972-10-02,1.0912732092895177,IXIC_scaled
1972-10-03,1.0927923212795598,IXIC_scaled
1972-10-04,1.0911887283243202,IXIC_scaled
1972-10-05,1.0803857248997122,IXIC_scaled
1972-10-06,1.0813985950083662,IXIC_scaled
1972-10-09,1.084605652136886,IXIC_scaled
1972-10-10,1.088910060339257,IXIC_scaled
1972-10-11,1.0851121515821924,IXIC_scaled
1972-10-12,1.0792042148155616,IXIC_scaled
1972-10-13,1.073465111197366,IXIC_scaled
1972-10-16,1.0623245058668667,IXIC_scaled
1972-10-17,1.0670508037673878,IXIC_scaled
1972-10-18,1.0722835367222359,IXIC_scaled
1972-10-19,1.0711019622471056,IXIC_scaled
1972-10-20,1.080301372716474,IXIC_scaled
1972-10-23,1.0858717075772135,IXIC_scaled
1972-10-24,1.0879816711958004,IXIC_scaled
1972-10-25,1.087812838047365,IXIC_scaled
1972-10-26,1.0918639321361032,IXIC_scaled
1972-10-27,1.093214339759669,IXIC_scaled
1972-10-30,1.0926236169130834,IXIC_scaled
1972-10-31,1.0992066931005178,IXIC_scaled
1972-11-01,1.1106004193717112,IXIC_scaled
1972-11-02,1.1150735319405587,IXIC_scaled
1972-11-03,1.1253701647018193,IXIC_scaled
1972-11-06,1.127395776137168,IXIC_scaled
1972-11-08,1.1230070157515588,IXIC_scaled
1972-11-09,1.1209815330981692,IXIC_scaled
1972-11-10,1.123513386414906,IXIC_scaled
1972-11-13,1.12055951461806,IXIC_scaled
1972-11-14,1.121656608127993,IXIC_scaled
1972-11-15,1.1178586993709285,IXIC_scaled
1972-11-16,1.1192934591777324,IXIC_scaled
1972-11-17,1.1168459580442336,IXIC_scaled
1972-11-20,1.1150735319405587,IXIC_scaled
1972-11-21,1.1156643835691034,IXIC_scaled
1972-11-22,1.1181963656677993,IXIC_scaled
1972-11-24,1.1226694782366469,IXIC_scaled
1972-11-27,1.1188715694795823,IXIC_scaled
1972-11-28,1.1200531439547126,IXIC_scaled
1972-11-29,1.120221848321189,IXIC_scaled
1972-11-30,1.1221631075732994,IXIC_scaled
1972-12-01,1.1304341288992115,IXIC_scaled
1972-12-04,1.1321220740376892,IXIC_scaled
1972-12-05,1.1333036485128194,IXIC_scaled
1972-12-06,1.1366795387897748,IXIC_scaled
1972-12-07,1.1398867247002535,IXIC_scaled
1972-12-08,1.1406462806952746,IXIC_scaled
1972-12-11,1.1379455942301022,IXIC_scaled
1972-12-12,1.133219296329581,IXIC_scaled
1972-12-13,1.1280709799489508,IXIC_scaled
1972-12-14,1.1252858125185812,IXIC_scaled
1972-12-15,1.1269737576570589,IXIC_scaled
1972-12-18,1.1186182553659496,IXIC_scaled
1972-12-19,1.117352328707581,IXIC_scaled
1972-12-20,1.113469938985319,IXIC_scaled
1972-12-21,1.1062961399512994,IXIC_scaled
1972-12-22,1.107984085089777,IXIC_scaled
1972-12-26,1.1071400481295586,IXIC_scaled
1972-12-27,1.113469938985319,IXIC_scaled
1972-12-29,1.1286617027955363,IXIC_scaled
1973-01-02,1.1362576490916245,IXIC_scaled
1973-01-03,1.1425875399473853,IXIC_scaled
1973-01-04,1.1430939106107325,IXIC_scaled
1973-01-05,1.1470606525162326,IXIC_scaled
1973-01-08,1.1479890416596892,IXIC_scaled
1973-01-09,1.1477358563280156,IXIC_scaled
1973-01-10,1.1483265791746011,IXIC_scaled
1973-01-11,1.1549096553620355,IXIC_scaled
1973-01-12,1.147904560694492,IXIC_scaled
1973-01-15,1.136004463759951,IXIC_scaled
1973-01-16,1.1311936848942326,IXIC_scaled
1973-01-17,1.1315313511911036,IXIC_scaled
1973-01-18,1.1338100191761666,IXIC_scaled
1973-01-19,1.1298432772706668,IXIC_scaled
1973-01-22,1.12376657174658,IXIC_scaled
1973-01-23,1.1177743471876902,IXIC_scaled
1973-01-24,1.1013166567191046,IXIC_scaled
1973-01-26,1.0951554702298203,IXIC_scaled
1973-01-29,1.084183762438736,IXIC_scaled
1973-01-30,1.0821581510033873,IXIC_scaled
1973-01-31,1.0836772629934295,IXIC_scaled
1973-02-01,1.0713551475787793,IXIC_scaled
1973-02-02,1.067472822247497,IXIC_scaled
1973-02-05,1.0634216637677791,IXIC_scaled
1973-02-06,1.065700396143822,IXIC_scaled
1973-02-07,1.054897392719214,IXIC_scaled
1973-02-08,1.0462887694874106,IXIC_scaled
1973-02-09,1.062240089292649,IXIC_scaled
1973-02-12,1.0708487125244524,IXIC_scaled
1973-02-13,1.073465111197366,IXIC_scaled
1973-02-14,1.0585265327188225,IXIC_scaled
1973-02-15,1.0501710948186929,IXIC_scaled
1973-02-16,1.0511839005363672,IXIC_scaled
1973-02-20,1.0550662258676495,IXIC_scaled
1973-02-21,1.046119936338975,IXIC_scaled
1973-02-22,1.0438412039629323,IXIC_scaled
1973-02-23,1.0325317654839974,IXIC_scaled
1973-02-26,1.0235011237720848,IXIC_scaled
1973-02-27,1.0110945917832168,IXIC_scaled
1973-02-28,1.016242908163847,IXIC_scaled
1973-03-01,1.0088157950161944,IXIC_scaled
1973-03-02,1.0137109260651511,IXIC_scaled
1973-03-05,1.0174244826389773,IXIC_scaled
1973-03-06,1.0289026898753684,IXIC_scaled
1973-03-07,1.03202539482065,IXIC_scaled
1973-03-08,1.0305906350138458,IXIC_scaled
1973-03-09,1.0295778292961717,IXIC_scaled
1973-03-12,1.028480671395259,IXIC_scaled
1973-03-13,1.0304218018654105,IXIC_scaled
1973-03-14,1.030506218439628,IXIC_scaled
1973-03-15,1.0262862912024544,IXIC_scaled
1973-03-16,1.023079169682955,IXIC_scaled
1973-03-19,1.012276166258347,IXIC_scaled
1973-03-20,1.0065370626401515,IXIC_scaled
1973-03-21,0.994974438829543,IXIC_scaled
1973-03-22,0.9764067847423704,IXIC_scaled
1973-03-23,0.9745500064554572,IXIC_scaled
1973-03-26,0.9751407936930223,IXIC_scaled
1973-03-27,0.9865345843551955,IXIC_scaled
1973-03-28,0.9886445479737823,IXIC_scaled
1973-03-29,0.997506420928239,IXIC_scaled
1973-03-30,0.9913452988299344,IXIC_scaled
1973-04-02,0.9772507573116093,IXIC_scaled
1973-04-03,0.9661101519811097,IXIC_scaled
1973-04-04,0.9527751664578057,IXIC_scaled
1973-04-05,0.9454324698843708,IXIC_scaled
1973-04-06,0.9559822879773051,IXIC_scaled
1973-04-09,0.9622278266498275,IXIC_scaled
1973-04-10,0.9689796715947177,IXIC_scaled
1973-04-11,0.9730308300744355,IXIC_scaled
1973-04-12,0.975562747782152,IXIC_scaled
1973-04-13,0.9724400428368704,IXIC_scaled
1973-04-16,0.9667853557928927,IXIC_scaled
1973-04-17,0.9591050573135663,IXIC_scaled
1973-04-18,0.9596958445511314,IXIC_scaled
1973-04-19,0.9634094011249578,IXIC_scaled
1973-04-23,0.9538723243587182,IXIC_scaled
1973-04-24,0.9387650415136983,IXIC_scaled
1973-04-25,0.9230669070401336,IXIC_scaled
1973-04-26,0.9260208432279594,IXIC_scaled
1973-04-27,0.9148802378974599,IXIC_scaled
1973-04-30,0.9102382921801769,IXIC_scaled
1973-05-01,0.9111666813236335,IXIC_scaled
