date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1997-10-09,3.157442569732666,0.0,,,,,2.394790476784294,,,,,5.5,0.29,1.54,,,0.0,1.000218253968254,1.000218253968254,0.0,0.2,0.2,1,0,0
1997-10-10,3.303374767303467,0.0462184804150394,,,,,2.5044242694641174,,,,,5.5,0.29,1.51,,,0.0,1.0004365555713026,1.0004365555713026,0.0,0.2,0.2,1,0,0
1997-10-13,3.2304086685180664,-0.022088350225234143,0.0231092402075197,,,,2.446028460991715,,,,,5.5,0.29,1.51,,,0.0,1.0006549048195426,1.0006549048195426,0.0,0.2,0.2,1,0,0
1997-10-14,3.0977420806884766,-0.04106805096286781,-0.062249275695366424,,,,2.344592052590162,,,,,5.5,0.26,1.55,,,0.0,1.0008733017233722,1.0008733017233722,0.0,0.2,0.2,1,0,0
1997-10-15,3.011510133743286,-0.027837032489814395,-0.06776187078373552,,,,2.2783705387301643,,,,,5.5,0.26,1.54,,,0.0,1.0010917462931928,1.0010917462931928,0.0,0.2,0.2,1,0,0
1997-10-16,2.918644428253174,-0.030836922794837407,-0.057815546862926115,-0.07563024067915536,,,2.2071874115733188,,,,,5.5,0.25,1.55,,,0.0,1.0013102385394077,1.0013102385394077,0.0,0.2,0.2,1,0,0
1997-10-17,2.666579008102417,-0.08636386731823287,-0.11453759420431442,-0.19277127303386887,,,2.0157212372817526,,,,,5.5,0.26,1.47,,,0.0,1.0015287784724223,1.0015287784724223,0.0,0.2,0.2,1,0,0
1997-10-20,2.3349151611328125,-0.12437803116346513,-0.20000013070099354,-0.27720749888776675,,,1.7627921307531333,,,,,5.5,0.25,1.52,,,0.0,1.0017473661026446,1.0017473661026446,0.0,0.2,0.2,1,0,0
1997-10-21,2.666579008102417,0.1420453524352867,0.0,-0.1391862399629582,,,2.0123450419100837,,,,,5.5,0.22,1.45,,,0.0,1.0019660014404845,1.0019660014404845,0.0,0.2,0.2,1,0,0
1997-10-22,2.354814291000366,-0.11691561215878166,0.008522420942223663,-0.21806197342150446,,,1.7763259037052672,,,,,5.5,0.21,1.47,,,0.0,1.0021846844963544,1.0021846844963544,0.0,0.2,0.2,1,0,0
1997-10-23,2.2155158519744873,-0.05915474505070317,-0.16915424397978518,-0.2409092966146319,,,1.6705475512935064,,,,,5.5,0.25,1.45,,,0.0,1.0024034152806691,1.0024034152806691,0.0,0.2,0.2,1,0,0
1997-10-24,2.096116781234741,-0.053892221368371906,-0.10985898580381293,-0.21393036738619886,-0.3361346295485542,,1.5798558018270275,-0.3402947701928205,,,,5.5,0.22,1.48,,,0.0,1.0026221938038455,1.0026221938038455,0.0,0.2,0.2,1,0,0
1997-10-27,1.817518949508667,-0.13291140752280173,-0.1796407378945729,-0.22159101120107694,-0.44979934838204827,,1.3681537477740924,-0.4537052829044649,,,,5.5,0.29,1.61,,,0.0,1.0028410200763027,1.0028410200763027,0.0,0.3582155026710892,0.3582155026710892,1,0,0
1997-10-28,2.2287824153900146,0.22627740194539658,0.06329114643942946,-0.16417911915685024,-0.310061777288241,,1.6770330582894095,-0.31438530457267244,,,,5.5,0.24,1.56,,,0.0,1.0030598941084623,1.0030598941084623,0.0,0.2,0.2,1,0,0
