date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1991-12-13,0.3425443470478058,0.0,,,,,0.18344591789316597,,,,,3.73,2.13,2.07,,,1.0001480158730158,0.0,1.0001480158730158,1.0,1.0,1.0,0,0,0
1991-12-16,0.3377871513366699,-0.013887824312780017,,,,,0.18069076054850067,,,,,3.73,2.15,2.09,,,0.9580369153507494,0.0,0.9580369153507494,1.0,1.0,1.0,0,0,0
1991-12-17,0.3377871513366699,0.0,-0.013887824312780017,,,,0.18062164922814422,,,,,3.73,2.16,2.11,,,0.9575956579523168,0.0,0.9575956579523168,1.0,1.0,1.0,0,0,0
1991-12-18,0.34730225801467896,0.028168942010838638,0.028168942010838638,,,,0.18563853905661154,,,,,3.73,2.08,2.09,,,1.0380407013791448,0.0,1.0380407013791448,1.0,1.0,1.0,0,0,0
1991-12-19,0.3330293893814087,-0.04109638881952504,-0.014085088602198481,,,,0.1779413797076938,,,,,3.73,2.06,2.13,,,0.9096423678994158,0.0,0.9096423678994158,1.0,1.0,1.0,0,0,0
1991-12-20,0.3425443470478058,0.028570924878644544,-0.013699625778626712,0.0,,,0.1829553252445555,,,,,3.73,2.17,2.21,,,0.9871554607056856,0.0,0.9871554607056856,1.0,1.0,1.0,0,0,0
1991-12-23,0.34016576409339905,-0.006943868654982643,0.021428663473953335,0.0070417502480975,,,0.18147651252749356,,,,,3.73,2.09,2.27,,,0.9661462296441868,0.0,0.9661462296441868,1.0,1.0,1.0,0,0,0
1991-12-24,0.366332471370697,0.0769234004104935,0.06944538576656578,0.08450682603251591,,,0.19536155171171082,,,,,3.73,2.04,2.26,,,1.1885563060596969,0.0,1.1885563060596969,1.0,1.0,1.0,0,0,0
1991-12-26,0.4186655282974243,0.14285672446920694,0.23076914989737674,0.2054788549049087,,,0.22309950114408394,,,,,3.73,2.0,2.27,,,1.6971540444198705,0.0,1.6971540444198705,1.0,1.0,1.0,0,0,0
1991-12-27,0.4043930470943451,-0.034090414037957095,0.1038962655459883,0.21428636627383568,,,0.21541152379704903,,,,,3.73,1.97,2.34,,,1.5228822523598322,0.0,1.5228822523598322,1.0,1.0,1.0,0,0,0
1991-12-30,0.4139081835746765,0.023529426503991147,-0.011363115425562675,0.20833459124903064,,,0.2202271399278953,,,,,3.73,1.96,2.35,,,1.6296289619896296,0.0,1.6296289619896296,1.0,1.0,1.0,0,0,0
1991-12-31,0.47099897265434265,0.13793104689694036,0.16470591183151173,0.3846160383295387,0.3750014464217961,,0.2505074481469553,0.36556567201917334,,,,3.73,1.94,2.39,,,2.302897079804538,0.0,2.302897079804538,1.0,1.0,1.0,0,0,0
1992-01-02,0.5257102251052856,0.11616002502641254,0.27011314578282075,0.4350631357855035,0.5563357665470059,,0.2793925505633911,0.5462470228985341,,,,3.73,2.01,2.33,,,3.1039805215397274,0.0,3.1039805215397274,1.0,1.0,1.0,0,0,0
1992-01-03,0.5328467488288879,0.01357501411005102,0.13131191311522072,0.27272658677154826,0.5774630465378583,,0.2830769945370964,0.5672373480520059,,,,3.73,2.05,2.26,,,3.228902390489053,0.0,3.228902390489053,1.0,1.0,1.0,0,0,0
1992-01-06,0.4995441138744354,-0.06249946167007003,-0.04977287863406088,0.23529352807564852,0.43835550258162126,,0.26508043488552635,0.4279385963314899,,,,3.73,2.06,2.27,,,2.6222800676025684,0.0,2.6222800676025684,1.0,1.0,1.0,0,0,0
1992-01-07,0.48527124524116516,-0.028571788230214,-0.08928552851694438,0.17241278258904846,0.4571424045863963,,0.2574081206831148,0.4465894392072369,,,,3.73,2.09,2.31,,,2.396406118056458,0.0,2.396406118056458,1.0,1.0,1.0,0,0,0
1992-01-08,0.4281804859638214,-0.11764710939955114,-0.14285750933410424,-0.09090993648927748,0.250000152254926,,0.2270379277526793,0.24094735941246204,,,,3.73,2.11,2.28,,,1.549901169726111,0.0,1.549901169726111,1.0,1.0,1.0,0,0,0
1992-01-09,0.47099897265434265,0.10000102315297754,-0.029410917557519012,-0.10407112100584648,0.3846160383295387,,0.24964643052761698,0.3756404454256621,,,,3.73,2.02,2.22,,,2.013948256283409,0.0,2.013948256283409,1.0,1.0,1.0,0,0,0
1992-01-10,0.4567258358001709,-0.030303966001740235,0.06666662954547031,-0.14285704697648738,0.24675225783630728,,0.2419885614225351,0.23867034891097894,,,,3.73,2.0,2.19,,,1.8300131328917935,0.0,1.8300131328917935,1.0,1.0,1.0,0,0,0
1992-01-13,0.4947863221168518,0.08333333333333326,0.05050403683144822,-0.009524267477965975,0.1818176770583091,,0.261853580487108,0.17370760196364388,,,,3.73,1.99,2.14,,,2.286462820447943,0.0,2.286462820447943,1.0,1.0,1.0,0,0,0
1992-01-14,0.4995441138744354,0.009615851418907972,0.09375050570381704,0.029412145832331538,0.23529352807564852,,0.2642704077385652,0.22681648168251578,,,,3.73,2.03,2.05,,,2.3513381906610205,0.0,2.3513381906610205,1.0,1.0,1.0,0,0,0
1992-01-15,0.5043015480041504,0.009523551569483146,0.01923098004526369,0.1777779803976418,0.21838989422436805,0.4722226548195514,0.26668515876596527,0.21095501150893936,0.4537535739621943,0.06629147234509673,,3.73,1.98,2.06,,,2.4174035294302527,0.0,2.4174035294302527,1.0,1.0,1.0,0,0,0
