date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_unlevered,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1999-01-22,0.03760697692632675,0.0,,,,,0.9782240538710046,,,,,4.76,0.05,2.59,,,0.23471648857687408,0.7654724003120147,0.0,1.0001888888888888,0.8435518922579908,0.8435518922579908,0.8435518922579908,0,0,0
1999-01-25,0.04154684394598007,0.10476425763686459,,,,,1.0785156222719001,,,,,4.76,0.08,2.58,,,0.2593063872577619,1.005473987157227,0.0,1.2647803744149888,0.8633194123379186,0.7057812532737199,0.7057812532737199,0,0,0
1999-01-26,0.038323063403367996,-0.07759387323869149,0.01904131987115254,,,,0.9941565579403904,,,,,4.76,0.06,2.57,,,0.23918580031490008,0.7709727374079958,0.0,1.0101585377228959,0.8421463619271263,0.8116868841192193,0.8116868841192193,0,0,0
1999-01-27,0.0382038839161396,-0.0031098632688617567,-0.08046243017127952,,,,0.9903945533066927,,,,,4.76,0.11,2.58,,,0.23844196518006747,0.7633389016017761,0.0,1.0017808667818435,0.8413212755493147,0.8192108933866147,0.8192108933866147,0,0,0
1999-01-28,0.0380837544798851,-0.0031444299359246752,-0.006244514457627193,,,,0.9866125730543659,,,,,4.76,0.09,2.56,,,0.23769220112677455,0.7557015401662607,0.0,0.9933937412930353,0.8404847334637009,0.8267748538912683,0.8267748538912683,0,0,0
1999-01-29,0.036293067038059235,-0.04701971920262393,-0.050016298925909086,-0.03493792896040293,,,0.9395864009453196,,,,,4.76,0.08,2.55,,,0.22651598057314,0.6487281510528455,0.0,0.8752441316259856,0.8274645344552194,0.9208271981093608,0.9208271981093608,0,0,0
1999-02-01,0.03701008856296539,0.01975643238291891,-0.028192228722795476,-0.10919614950568679,,,0.9562064378483851,,,,,4.76,0.1,2.53,,,0.23099112822698384,0.6867810632072154,0.0,0.9177721914341993,0.8322088129037666,0.8875871243032298,0.8875871243032298,0,0,0
1999-02-02,0.0341448150575161,-0.07741871518557963,-0.05919180041439709,-0.10902699248945469,,,0.8815814965922485,,,,,4.76,0.09,2.53,,,0.21310809186038326,0.5269675145775465,0.0,0.7400756064379298,0.8080303417591819,1.0,1.0,0,0,0
1999-02-03,0.03486090898513794,0.020972259665650528,-0.058070100917782086,-0.08750353598444971,,,0.8994614838298696,,,,,4.76,0.11,2.49,,,0.21757745009973053,0.5597992204987103,0.0,0.7773766705984408,0.8134088159757142,1.0,1.0,0,0,0
1999-02-04,0.036770764738321304,0.05478502450976208,0.07690624993522022,-0.03447637344309862,,,0.9480968173292404,,,,,4.76,0.12,2.48,,,0.2294974360362158,0.651428735978722,0.0,0.8809261720149377,0.8263210975547948,0.9038063653415191,0.9038063653415191,0,0,0
1999-02-05,0.03784535080194473,0.029223924801964563,0.08560998274827347,0.0427708069493733,,,0.9751439355966451,,,,,4.76,0.14,2.45,,,0.23620425184918184,0.7081315657015353,0.0,0.9443358175507172,0.8332484077102893,0.8497121288067098,0.8497121288067098,0,0,0
1999-02-08,0.03653239086270332,-0.034692767048520534,-0.006482701061954144,-0.012907229320712421,-0.028574114471593304,,0.9394047938027065,-0.0396834037301409,,,,4.76,0.14,2.45,,,0.2280096727639081,0.6340641402143861,0.0,0.8620738129782941,0.8236735112227572,0.9211904123945871,0.9211904123945871,0,0,0
