date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,rate,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1980-09-19,1.4921977756551736,0.008938544695397344,0.007224471902600449,0.0307213048079078,0.056411322669395636,0.10112546427883107,1.1155968826008087,9.61,8.411029902354757,0.25252684005981224,8.663556742414569,0.9708518282308345,0.6612837408790296,0.6612837408790296,0,1,0
1980-09-22,1.4971012784254467,0.003286094410722473,0.012254012007883341,0.03388566273832394,0.056627765686336984,0.09099125213647241,1.1180944206598111,9.61,8.484373613897423,0.2526231409698509,8.736996754867274,0.9710858149478976,0.6582866952082267,0.6582866952082267,0,1,0
1980-09-23,1.4903819408783283,-0.00448823178762181,-0.0012168861302906953,0.019936460609779605,0.058328517933540214,0.07533681139344606,1.112688698808041,9.61,8.360699070877795,0.25271947860416516,8.61341854948196,0.9706597935358239,0.6647735614303507,0.6647735614303507,0,1,0
1980-09-24,1.4914560543815365,0.0007206968051258755,-0.003770769636806115,0.0067238145297463525,0.056799346214143176,0.07664780875210342,1.1131030107973068,9.61,8.36933088025647,0.25281585297675985,8.62214673323323,0.9706783170364863,0.6642763870432319,0.6642763870432319,0,1,0
1980-09-25,1.4829017030972027,-0.00573557045760964,-0.005019007259788211,0.0026530736465586457,0.04239107330589453,0.06566085140814559,1.1063334881008022,9.61,8.216050418250381,0.252912264101645,8.468962682352027,0.9701365711967683,0.6723998142790374,0.6723998142790374,0,1,0
1980-09-26,1.4579154739425633,-0.01684955186338577,-0.022488480529103794,-0.022974368593706163,0.014696042117958275,0.049028550124253556,1.087313645658402,9.61,7.79194691437963,0.25300871199283614,8.044955626372467,0.9685506392150331,0.6952236252099175,0.6952236252099175,0,1,0
1980-09-29,1.4200878543838216,-0.02594637359630081,-0.04235874069210899,-0.05144169279089983,-0.019087931846241468,0.028303223927250487,1.0579961841623247,9.61,7.177329011788775,0.25310519666435405,7.4304342084531285,0.9659366882790763,0.7304045790052105,0.7304045790052105,0,1,0
1980-09-30,1.4352233912313477,0.010658169352552704,-0.015564745087621956,-0.03700967391920629,-0.008846690331204443,0.03617245331924557,1.0689002795219233,9.61,7.398471411684407,0.25320171813022485,7.6516731298146325,0.9669089735232379,0.717319664573692,0.717319664573692,0,1,0
1980-10-01,1.4495196830966235,0.009961022062920932,0.020725357675545064,-0.02811773847557497,-0.008027449466744163,0.04156175077286073,1.0791718349337447,12.81,7.608207090008436,0.2533304290036077,7.861537519012044,0.9677759689639637,0.7049937980795065,0.0,0,1,0
1980-10-02,1.4586955495947138,0.006330280716497549,0.01635435884530012,-0.016323505092705526,-0.015389328025155358,0.035659470107558544,1.085625264553449,12.81,7.741141645989974,0.25345920530501787,7.994600851294992,0.9682962026473202,0.6972496825358613,0.0,0,1,0
1980-10-03,1.4788049421965077,0.013785873691999129,0.02020342285888921,0.014328312324893622,-0.00011692108775018806,0.04692977730108927,1.1002084482068923,12.81,8.049285318165959,0.2535880470677146,8.302873365233673,0.9694577966069489,0.6797498621517293,0.0,0,1,0
1980-10-06,1.4987732471810793,0.0135030012510724,0.02747502561278181,0.05540882034470984,0.0044065683739666905,0.057807811843547885,1.1139005282927918,12.81,8.362874363958312,0.25371695432497404,8.616591318283286,0.9705548348583484,0.6633193660486498,0.0,0,1,0
1980-10-07,1.50007802814658,0.0008705659564944845,0.014385322460766625,0.045187834389732506,0.0019883422478030877,0.06521376351180841,1.1144821727256642,12.81,8.37222223240655,0.25384592711008924,8.626068159516638,0.9705722326306876,0.6626213927292031,0.0,0,1,0
1980-10-08,1.507883031490982,0.005203064905927146,0.006078160473598215,0.04026392264620804,0.011742688322122108,0.06843899098848105,1.119890932949257,12.81,8.490236340413523,0.2539749654563702,8.744211305869893,0.9709550745547652,0.6561308804608916,0.0,0,1,0
1980-10-09,1.5106415123911283,0.0018293732620751069,0.007041956515822179,0.035611243765600875,0.0128635758011304,0.06189049765937815,1.1215490912251993,12.81,8.524111685005305,0.25410406939714386,8.77821575440245,0.9710528794795564,0.6541410905297609,0.0,0,1,0
1980-10-10,1.5127118729133708,0.001370517429357232,0.0032023978793727093,0.02292860251501483,0.020102593283092496,0.05283384238948874,1.1226952544381072,12.81,8.546405658310512,0.25423323896575406,8.800638897276267,0.9711119565371057,0.6527656946742714,0.0,0,1,0
1980-10-13,1.5212192094414805,0.005623897505164122,0.007002122584073067,0.014976222922725713,0.04342071720230001,0.050767581908464754,1.127830584479219,12.81,8.677648781791612,0.2543624741955616,8.932011255987174,0.9715223741993091,0.6466032986249374,0.0,0,1,0
1980-10-14,1.5224492165441113,0.0008085666385204693,0.006437011439585749,0.014913349824323463,0.07208100670976059,0.0513907374974798,1.1283496023702873,12.81,8.685736879362073,0.25449177511994436,8.940228654482018,0.9715340865479587,0.6459804771556553,0.0,0,1,0
1980-10-15,1.5256682313273695,0.0021143659494700096,0.002924642193758764,0.011794813964317807,0.06301795291841272,0.04408448146370514,1.1303417443614039,12.81,8.727807304414798,0.254621141772297,8.982428446187095,0.9716534183046701,0.6435899067663153,0.0,0,1,0
1980-10-16,1.514428155355431,-0.007367313378583762,-0.00526852462566052,0.0025066456424258643,0.04477929690484994,0.022229843723339693,1.121623596308773,12.81,8.522188610103345,0.25475057418603125,8.776939184289377,0.9709750097571563,0.6540516844294724,0.0,0,1,0
1980-10-17,1.5090781386768115,-0.003532697579413324,-0.010873984467857811,-0.002402132422984815,0.034539482276542355,0.020352077927279666,1.1172721883737098,12.81,8.419305971549598,0.25488007239457583,8.674186043944173,0.9706162548159181,0.6592733739515483,0.0,0,1,0
1980-10-20,1.5086348216707377,-0.0002937667670823707,-0.0038254265573487434,-0.008272566959868444,0.02017161197062456,0.011015326710527518,1.115777973021849,12.81,8.399352117430357,0.2550096364313764,8.654361753861734,0.9705339753890474,0.6610664323737814,0.0,0,1,0
1980-10-21,1.5034363980767504,-0.0034457799325022798,-0.0037385344439538892,-0.012488310454465634,0.003111311804131711,0.004231590569454768,1.1115461905804196,12.81,0.0,8.555278559761256,8.555278559761256,0.0,0.6661445713034966,0.0,0,0,0
1980-10-22,1.514538202949591,0.0073842863502855405,0.003913061792061523,-0.007295182628332619,0.009639615094474419,0.016208101701116195,1.1193643864370477,12.81,0.0,8.559627493029135,8.559627493029135,0.0,0.0,0.0,0,0,0
1980-10-23,1.4986246083094463,-0.01050722564089357,-0.0032005276534874394,-0.010435323055834056,-0.0061400141709804235,0.004806413106742458,1.1072174225036273,12.81,0.0,8.563978637004757,8.563978637004757,0.0,0.0,0.0,0,0,0
1980-10-24,1.501461261704812,0.0018928378592191208,-0.008634276256162754,-0.005047370826455788,-0.0060770544242394475,0.012515703885729978,1.1089270604869377,12.81,0.0,8.5683319928119,8.5683319928119,0.0,0.0,0.0,0,0,0
1980-10-27,1.4877732307238465,-0.009116472952105048,-0.007240891098032165,-0.013828125035446281,-0.016486049085801313,0.0204797584736105,1.0976704815108198,12.81,0.0,8.572687561574913,8.572687561574913,0.0,0.0,0.0,0,0,0
1980-10-28,1.4833370386602345,-0.002981766288034149,-0.012071056048424844,-0.013368945598382309,-0.024902506191171847,0.044538923476573844,1.0940165316715647,12.81,0.0,8.577045344418714,8.577045344418714,0.0,0.0,0.0,0,0,0
1980-10-29,1.4890063923822847,0.0038220266697923666,0.0008288639914821871,-0.01685781878435466,-0.021966462853677426,0.0374736096690802,1.097815616132372,12.81,0.0,8.581405342468793,8.581405342468793,0.0,0.0,0.0,0,0,0
1980-10-30,1.473927430033397,-0.01012686206454938,-0.0063435405316489835,-0.016479896392405657,-0.03391353390701246,0.016838506728402036,1.0863199158906895,12.81,0.0,8.585767556851215,8.585767556851215,0.0,0.0,0.0,0,0,0
1980-10-31,1.4760747078406735,0.0014568409295616647,-0.00868477436213122,-0.016907898000187993,-0.025325366131849325,0.011914177876794385,1.0875238190647722,12.81,0.0,8.590131988692614,8.590131988692614,0.0,0.0,0.0,0,0,0
1980-11-03,1.4791482441111985,0.002082236254167036,0.0035421106707289596,-0.005797245463578959,-0.019833230499154975,0.00023214820622707855,1.088650650967969,12.81,0.0,8.594498639120198,8.594498639120198,0.0,0.0,0.0,0,0,0
1980-11-05,1.5013661940984366,0.015020772985867126,0.017134286038110957,0.012154456450764739,-0.004818016572261996,0.0017300461709162107,1.1042338696990046,12.81,0.0,8.598867509261751,8.598867509261751,0.0,0.0,0.0,0,0,0
1980-11-06,1.4855929576335027,-0.010505922223995268,0.004357043689138029,-0.0022924245095554685,-0.011868437179034408,-0.009656211371200651,1.0922525357946111,12.81,0.0,8.603238600245627,8.603238600245627,0.0,0.0,0.0,0,0,0
1980-11-07,1.4822265497183162,-0.0022660365330144927,-0.012748151953437037,0.005630616213398776,-0.02133432697065496,-0.017014901843743657,1.089398106848057,12.81,0.0,8.607611913200751,8.607611913200751,0.0,0.0,0.0,0,0,0
1980-11-10,1.4793267584944425,-0.0019563751738388424,-0.004217978489237106,0.002203174836947319,-0.01287704052636185,-0.020729440863252235,1.0861318180201123,12.81,0.0,8.611987449256628,8.611987449256628,0.0,0.0,0.0,0,0,0
1980-11-11,1.4941167450818014,0.009997782100832797,0.008021847514298575,0.010119675989337606,-0.004891579163801674,-0.012292577432975849,1.0966088715756186,12.81,0.0,8.616365209543334,8.616365209543334,0.0,0.0,0.0,0,0,0
1980-11-12,1.5153441869687363,0.0142073515719634,0.0243471756780429,0.009310182236182074,0.018531692650146425,-0.003862048570173693,1.1118016333091674,12.81,0.0,8.620745195191517,8.620745195191517,0.0,0.0,0.0,0,0,0
1980-11-13,1.534351944950722,0.012543525190807259,0.026929087035108212,0.032821229440189725,0.03439198574625002,0.007818144787534731,1.1253556793393222,12.81,0.0,8.625127407332407,8.625127407332407,0.0,0.0,0.0,0,0,0
1980-11-14,1.5460056146326835,0.00759517379328245,0.02023396923789411,0.04302922851198954,0.03828003864993801,0.01333014798874066,1.1335082466922168,12.81,0.0,8.6295118470978,8.6295118470978,0.0,0.0,0.0,0,0,0
1980-11-17,1.5449542533459062,-0.0006800501090205024,0.006909958585495701,0.04436308237826703,0.04818881979209766,0.020156847904951203,1.1315549193230343,12.81,0.0,8.633898515620075,8.633898515620075,0.0,0.0,0.0,0,0,0
1980-11-18,1.5616694466371803,0.010819215685560879,0.010131807967733941,0.04521246534298129,0.05798808037414438,0.03484995681302627,1.143399307228337,12.81,0.0,8.638287414032181,8.638287414032181,0.0,0.0,0.0,0,0,0
1980-11-19,1.571411682636612,0.006238347058918237,0.01712505676683107,0.03699984211509855,0.06237605925757195,0.04161170089946098,1.1501317357740184,12.81,0.0,8.642678543467648,8.642678543467648,0.0,0.0,0.0,0,0,0
1980-11-20,1.5828411827575213,0.007273396428956191,0.013557117459095602,0.03160242209511899,0.054267232723999026,0.05281552633842601,1.158093834151746,12.81,0.0,8.647071905060578,8.647071905060578,0.0,0.0,0.0,0,0,0
1980-11-21,1.579630889950469,-0.0020281837761256805,0.0052304608681961184,0.021749775679679173,0.06329993140702905,0.04297857054652621,1.1553426993305083,12.81,0.0,8.65146749994565,8.65146749994565,0.0,0.6135887608033901,0.0,0,0,0
1980-11-24,1.5657042979163396,-0.008816358380131506,-0.010826660961226087,0.013430847240619048,0.05631915594406767,0.04476083552542476,1.1439613342648571,12.81,0.0,8.655865329258122,8.655865329258122,0.0,0.0,0.0,0,0,0
1980-11-25,1.574913136832886,0.005881595221269853,-0.0029866174101792486,0.00848046955405568,0.06461478357609418,0.04892025988381077,1.1502891038241305,12.81,0.0,8.660265394133829,8.660265394133829,0.0,0.0,0.0,0,0,0
1980-11-26,1.587649992992188,0.008087338826137103,0.0140165005007995,0.01033358128554207,0.06260103048725663,0.06713171080497826,1.1591882347859368,12.81,0.0,8.66466769570918,8.66466769570918,0.0,0.0,0.0,0,0,0
1980-11-28,1.5961807015556169,0.005373167008523971,0.013503960456828557,0.008427578801592839,0.053345316055611214,0.07607418944874733,1.1646055392416563,12.81,0.0,8.669072235121167,8.669072235121167,0.0,0.0,0.0,0,0,0
1980-12-01,1.5715907075666593,-0.015405520167605324,-0.010115129591795169,-0.005089912102226424,0.02427002666401501,0.05546270023209687,1.1454671617399643,18.9,0.0,8.675574039297508,8.675574039297508,0.0,0.0,0.0,0,0,0
1980-12-02,1.5624718448478068,-0.005802313970773909,-0.02111844647348382,-0.0020645361150470887,0.010650821742995698,0.060073795364812055,1.1384243851400835,18.9,0.0,8.682080719826981,8.682080719826981,0.0,0.0,0.0,0,0,0
1980-12-03,1.5716843496816852,0.0058961093374299,5.958428907426594e-05,-0.0020501366555959466,0.017301545516891226,0.06477290162425287,1.144738044791811,18.9,0.0,8.688592280366851,8.688592280366851,0.0,0.0,0.0,0,0,0
1980-12-04,1.5816651038338398,0.00635035537140527,0.012283907098436408,-0.003769652747623864,0.012804026639387178,0.06930803598001933,1.1516065314776371,18.9,0.0,8.695108724577127,8.695108724577127,0.0,0.0,0.0,0,0,0
1980-12-05,1.5574327673203965,-0.01532077584231073,-0.009067712842069864,-0.024275405784230486,-0.008895768989550135,0.03734370298355327,1.133568300427769,18.9,0.0,8.70163005612056,8.70163005612056,0.0,0.0,0.0,0,0,0
1980-12-08,1.5028271264366568,-0.03506131502401233,-0.0498449243181035,-0.04375412809386692,-0.05055090630221615,0.011600868673076858,1.0926820426848796,18.9,0.0,8.708156278662651,8.708156278662651,0.0,0.0,0.0,0,0,0
1980-12-09,1.496770308165223,-0.004030282768314852,-0.03895029077855139,-0.042049741183645684,-0.05245566056754192,0.009812102238804687,1.0878994021513384,18.9,0.0,8.714687395871648,8.714687395871648,0.0,0.0,0.0,0,0,0
1980-12-10,1.4854180423986698,-0.007584507592530376,-0.011584222650588893,-0.054887807020848056,-0.05127804504625544,0.004117605437237382,1.079272402001288,18.9,0.0,8.721223411418553,8.721223411418553,0.0,0.0,0.0,0,0,0
1980-12-11,1.448434002095452,-0.024898068589159994,-0.03229373659143653,-0.08423471025278706,-0.08030864165104401,-0.030575082661193465,1.0520342695625209,18.9,0.0,8.727764328977116,8.727764328977116,0.0,0.0,0.0,0,0,0
1980-12-12,1.4674679121271352,0.013141026794556643,-0.012084227981066231,-0.05776484037127849,-0.07569809554721174,-0.03159432375384752,1.0654880611278148,18.9,0.0,8.73431015222385,8.73431015222385,0.0,0.0,0.0,0,0,0
1980-12-15,1.4891980018257864,0.014807880648751492,0.02814349819968398,-0.009068990285786449,-0.06702417816827788,-0.02942867395810267,1.0801369284653295,18.9,0.0,8.740860884838018,8.740860884838018,0.0,0.0,0.0,0,0,0
1980-12-16,1.4728523154741175,-0.010976167260249303,0.00366917961373181,-0.015979734873565743,-0.06282703990113392,-0.0473176154511874,1.0679093028019548,18.9,0.0,8.747416530501646,8.747416530501646,0.0,0.0,0.0,0,0,0
1980-12-17,1.4893594892010562,0.011207623163239422,0.00010843915656066905,0.0026534259648696157,-0.046792750786413095,-0.03598473160253679,1.0795021289713687,18.9,0.0,8.753977092899522,8.753977092899522,0.0,0.0,0.0,0,0,0
1980-12-18,1.5047168679778906,0.01031139821392113,0.02163458764262849,0.03885773587268315,-0.04260873483747396,-0.03646903560925041,1.0902536625814345,18.9,0.0,8.760542575719196,8.760542575719196,0.0,0.0,0.0,0,0,0
1980-12-19,1.5193851092836186,0.009748173638433277,0.020160089152598815,0.035378761421248406,-0.03937622092012971,-0.03310817523368548,1.1004984344960977,18.9,0.0,8.767112982650985,8.767112982650985,0.0,0.0,0.0,0,0,0
1980-12-22,1.5340675703807691,0.009663423056760934,0.019505797421093263,0.03013002199839887,-0.01500237919087044,-0.03081396472878095,1.109973084688781,18.9,0.0,8.773688317387974,8.773688317387974,0.0,0.0,0.0,0,0,0
1980-12-23,1.5346883180357396,0.000404641664393246,0.010071974944743545,0.041983844484582145,0.02120083610323742,-0.028451312392440364,1.110035694929631,18.9,0.0,8.780268583626015,8.780268583626015,0.0,0.0,0.0,0,0,0
1980-12-24,1.5369217018188104,0.0014552686410811422,0.00186049916779929,0.031934675921169386,0.02682535418731402,-0.018383162220243943,1.111264136189659,18.9,0.0,8.786853785063734,8.786853785063734,0.0,0.6664830365724094,0.0,0,0,0
1980-12-26,1.5458436346351043,0.005805066585848673,0.007268783158291381,0.027331897137885974,0.04067918290453676,-0.01845784476484824,1.1169370944886563,18.9,0.0,8.793443925402531,8.793443925402531,0.0,0.0,0.0,0,0,0
1980-12-29,1.535033973978133,-0.006992725793720456,-0.0012282524467209788,0.010299472200232751,0.05978869023883493,-0.033140817715680115,1.1079688223768624,18.9,0.0,8.800039008346584,8.800039008346584,0.0,0.0,0.0,0,0,0
1980-12-30,1.5398799538700758,0.0031569202858645617,-0.003857880985767559,0.003788870582710935,0.049344889346151,-0.03527216412945666,1.1110796969755528,18.9,0.0,8.806639037602844,8.806639037602844,0.0,0.0,0.0,0,0,0
1980-12-31,1.554405801812354,0.009433104123325542,0.012619803966955834,0.012847875066809067,0.043787192775320394,-0.010934720898746697,1.1211702191221626,18.9,0.0,8.813244016881047,8.813244016881047,0.0,0.0,0.0,0,0,0
1981-01-02,1.5638708189358872,0.006089154526120133,0.015579698278113785,0.017534476275001376,0.061797440588923225,0.0008953595501215439,1.1272120368058116,18.9,0.0,8.819853949893709,8.819853949893709,0.0,0.0,0.0,0,0,0
1981-01-05,1.568889388656965,0.0032090692276569577,0.009317764272189333,0.014908205141525022,0.05339872611854868,-0.001778322107289676,1.1296488451681834,18.9,0.0,8.82646884035613,8.82646884035613,0.0,0.0,0.0,0,0,0
1981-01-06,1.5682060564844902,-0.0004355515292635559,0.0027721199833838917,0.021609998911222617,0.04219344506446543,-0.008509416637394351,1.128763772372474,18.9,0.0,8.833088691986397,8.833088691986397,0.0,0.0,0.0,0,0,0
1981-01-07,1.5166474416992843,-0.03287744909032353,-0.03329868079635745,-0.015087222943842349,-0.001801825993690942,-0.026187535331803957,1.0912729012825255,18.9,0.0,8.839713508505387,8.839713508505387,0.0,0.0,0.0,0,0,0
1981-01-08,1.505508817971352,-0.007344240607067065,-0.03998022980072469,-0.03145702607645362,-0.018616358862425186,0.001784431148147858,1.0828812549961477,18.9,0.0,8.846343293636766,8.846343293636766,0.0,0.0,0.0,0,0,0
1981-01-09,1.5191945151090518,0.009090413137626818,0.001679410349259225,-0.028567771254427998,-0.010095732628315313,0.014981728874162936,1.0923447221301523,18.9,0.0,8.852978051106993,8.852978051106993,0.0,0.0,0.0,0,0,0
1981-01-12,1.525437597846811,0.004109468982193665,0.013237238890644765,-0.027695891835529896,-0.007472146406943714,0.026941611254106768,1.0956886744662788,18.9,0.0,8.859617784645323,8.859617784645323,0.0,0.0,0.0,0,0,0
1981-01-13,1.522522158752523,-0.0019112149185277483,0.0021903999852397327,-0.029131310610021832,-0.015086568498945407,0.051150522944012344,1.0932139044103388,18.9,0.0,8.866262497983808,8.866262497983808,0.0,0.0,0.0,0,0,0
1981-01-14,1.5305233183112408,0.0052552007290807,0.0033339419925195735,0.009149045605753692,-0.002938472856859664,0.042968848356421674,1.0985764220933298,18.9,0.0,8.872912194857296,8.872912194857296,0.0,0.0,0.0,0,0,0
1981-01-15,1.5365263997471643,0.003922241081924405,0.00919805397519835,0.02060272341520264,-0.002177802311461474,0.031781131765791004,1.1025013961082364,18.9,0.0,8.87956687900344,8.87956687900344,0.0,0.0,0.0,0,0,0
1981-01-16,1.546451381005132,0.006459362663473023,0.010406938922999265,0.017941656334984568,-0.005117338598419896,0.04997043135809753,1.1092365996041191,18.9,0.0,8.886226554162691,8.886226554162691,0.0,0.0,0.0,0,0,0
1981-01-19,1.5501634377011562,0.002400370772478899,0.008875238301298216,0.016209014311202363,-0.008765034214308076,0.04082556893817313,1.1107384471538293,18.9,0.0,8.892891224078314,8.892891224078314,0.0,0.0,0.0,0,0,0
1981-01-20,1.5282526998703578,-0.01413446950038455,-0.011768026695379019,0.0037638474322962967,-0.025901563921847837,0.015641369079683276,1.0946575722275547,18.9,0.0,8.899560892496373,8.899560892496373,0.0,0.0,0.0,0,0,0
1981-01-21,1.5234902546002256,-0.0031162681868883713,-0.01720669088963034,-0.004595201933137116,-0.0285139836690248,0.002701846484820747,1.0908664695565513,18.9,0.0,8.906235563165746,8.906235563165746,0.0,0.0,0.0,0,0,0
1981-01-22,1.5161122689758917,-0.004842817735168148,-0.007943994403213583,-0.013285896535608965,-0.00035286560915770426,-0.01170437453444162,1.0852057171270393,18.9,0.0,8.91291523983812,8.91291523983812,0.0,0.0,0.0,0,0,0
1981-01-23,1.5192712335347782,0.0020835954061768636,-0.0027693128017772795,-0.017575817645613667,0.009141371607487958,-0.010045743047483291,1.0870883062841141,18.9,0.0,8.919599926267999,8.919599926267999,0.0,0.0,0.0,0,0,0
1981-01-26,1.5088251189884347,-0.006875740365358762,-0.0048064712202212645,-0.026667071166395773,-0.0068255881768193305,-0.01828107625595099,1.0784867410920442,18.9,0.0,8.9262896262127,8.9262896262127,0.0,0.0,0.0,0,0,0
1981-01-27,1.5169849025661637,0.005408037999260928,-0.0015048866312666886,-0.007372993553454887,-0.00554116097084445,-0.018668597148089106,1.0839417935427178,18.9,0.0,8.93298434343236,8.93298434343236,0.0,0.6992698477487387,0.0,0,0,0
1981-01-28,1.5185289949893122,0.0010178693410438644,0.006431412016379534,-0.0032565089247750256,-0.0026227294888652164,-0.010752191331666161,1.0846674071654188,18.9,0.0,8.939684081689935,8.939684081689935,0.0,0.0,0.0,0,0,0
1981-01-29,1.522535462271056,0.0026383870804995713,0.0036589419548624935,0.004236621143830721,-0.005219035832135122,-0.01126353489791787,1.08715061745155,18.9,0.0,8.946388844751203,8.946388844751203,0.0,0.0,0.0,0,0,0
1981-01-30,1.522079329183128,-0.000299587825197567,0.0023380088266544696,0.0018483175264343288,-0.00940242261142632,-0.02079667522569406,1.0864466033231353,18.9,0.0,8.953098636384766,8.953098636384766,0.0,0.0,0.0,0,0,0
1981-02-02,1.4860022352065734,-0.02370250570048582,-0.023994992543548865,-0.015126261814333075,-0.03908894035793675,-0.04979220968027165,1.0595878178137939,18.9,0.0,8.959813460362055,8.959813460362055,0.0,0.0,0.0,0,0,0
1981-02-03,1.4897000842123935,0.0024884545380956524,-0.021273033770264682,-0.017986216149952883,-0.03900450237584485,-0.05047475304320903,1.061854800123823,18.9,0.0,8.966533320457327,8.966533320457327,0.0,0.0,0.0,0,0,0
1981-02-04,1.4975546348565043,0.005272571793042191,0.0077741468863437024,-0.013812288209192558,-0.020087034700777995,-0.0450523841148579,1.067081931821708,18.9,0.0,8.97325822044767,8.97325822044767,0.0,0.0,0.0,0,0,0
1981-02-05,1.5108748308532458,0.00889463107836308,0.014214100452338618,-0.007658692823099833,-0.008280606790156408,-0.003806165287544183,1.0761984834457752,18.9,0.0,8.979988164113006,8.979988164113006,0.0,0.0,0.0,0,0,0
1981-02-06,1.523118928634139,0.008103978920595667,0.017070691901724278,0.0006830126597729969,0.004621464914982942,0.01169711558814801,1.0845423193310382,18.9,0.0,8.986723155236092,8.986723155236092,0.0,0.0,0.0,0,0,0
1981-02-09,1.5161297686130275,-0.004588715884043859,0.0034780761797548188,0.02027421809514718,-0.0020677446215062734,-0.0020173496320214923,1.07843868473888,18.9,0.0,8.99346319760252,8.99346319760252,0.0,0.0,0.0,0,0,0
1981-02-10,1.5144411771860584,-0.0011137512513285097,-0.0056973564473145055,0.016608103359774917,0.003722139913331368,-0.007208699114453654,1.0768625925616195,18.9,0.0,9.000208295000721,9.000208295000721,0.0,0.0,0.0,0,0,0
1981-02-11,1.5076705937672437,-0.004470681014758893,-0.005579453039512794,0.0067549848768679865,-0.0061400141709807565,-0.009754580516219247,1.071675110030297,18.9,0.0,9.006958451221973,9.006958451221973,0.0,0.0,0.0,0,0,0
1981-02-12,1.498512266208633,-0.006074488417079582,-0.010518012331797832,-0.008182388370075122,-0.01318165727933307,-0.02091510251403972,1.0647944545519628,18.9,0.0,9.013713670060389,9.013713670060389,0.0,0.0,0.0,0,0,0
1981-02-13,1.493049146257852,-0.003645695850460595,-0.00969803853032436,-0.019742241929362803,-0.019366587343208175,-0.028295806369787457,1.0605432407283866,18.9,0.0,9.020473955312934,9.020473955312934,0.0,0.0,0.0,0,0,0
1981-02-17,1.4940661405346864,0.0006811525791923234,-0.002967026546399687,-0.014552598685879659,-0.01840455231954019,-0.03387448264710213,1.0597887238336794,18.9,0.0,9.027239310779418,9.027239310779418,0.0,0.0,0.0,0,0,0
1981-02-18,1.4999240837217669,0.0039208057984527755,0.004604629044627329,-0.009585775719110678,0.009368659202089402,-0.03240906910686314,1.0635735972924891,18.9,0.0,9.034009740262503,9.034009740262503,0.0,0.0,0.0,0,0,0
1981-02-19,1.4846765094415284,-0.010165564008016048,-0.00628461541187042,-0.015251398031356111,-0.0033722054688082315,-0.0285137336466188,1.0523953119442395,18.9,0.0,9.0407852475677,9.0407852475677,0.0,0.0,0.0,0,0,0
1981-02-20,1.4812903732417442,-0.0022807232270806166,-0.012423102397147168,-0.011492660657667964,-0.010860546410928484,-0.027699475747257063,1.0496295927094943,18.9,0.0,9.047565836503376,9.047565836503376,0.0,0.0,0.0,0,0,0
1981-02-23,1.487463954939291,0.004167705271746369,0.0018774766624489736,-0.003740795359991722,-0.015494914228423418,-0.018895905417316006,1.0529038456060589,18.9,0.0,9.054351510880753,9.054351510880753,0.0,0.0,0.0,0,0,0
1981-02-24,1.4943251189969622,0.004612659039493261,0.00879958851463547,0.0001733380171395904,-0.01890450515443176,-0.016419789954013497,1.057392332141924,18.9,0.0,9.061142274513914,9.061142274513914,0.0,0.0,0.0,0,0,0
1981-02-25,1.4947914373674496,0.0003120595140637672,0.004926157977695356,-0.0034219374233805944,-0.014074211645549672,-0.009301065739410364,1.0573541148818044,18.9,0.0,9.0679381312198,9.0679381312198,0.0,0.0,0.0,0,0,0
1981-02-26,1.5113631574695454,0.011086309225373459,0.011401828327706642,0.017974722344098693,-0.002032445870385091,-0.003705867531778595,1.0687041307165097,18.9,0.0,9.074739084818214,9.074739084818214,0.0,0.0,0.0,0,0,0
1981-02-27,1.525932945701005,0.009640163688953152,0.02083334674996551,0.03013762410509857,0.012112958897824377,0.0048757387814941655,1.0786310179367262,18.9,0.0,9.081545139131828,9.081545139131828,0.0,0.7056427784759286,0.0,0,0,0
1981-03-02,1.5342741586949409,0.005466303756947788,0.01515916350889146,0.031469807117148196,0.023864931434154135,0.00770996585286432,1.0833949853196863,18.9,0.0,9.088356297986177,9.088356297986177,0.0,0.0,0.0,0,0,0
1981-03-03,1.5288847197192714,-0.003512696179575725,0.0019344061130488477,0.023127230000327348,0.024001603397475035,0.004471114222276196,1.0792135495125796,18.9,0.0,9.095172565209667,9.095172565209667,0.0,0.0,0.0,0,0,0
1981-03-04,1.532050938867045,0.002070933868941305,-0.0014490368721239433,0.024926220854740055,0.02542377295208942,0.030988313859480865,1.0810720838532872,18.9,0.0,9.101993944633575,9.101993944633575,0.0,0.0,0.0,0,0,0
1981-03-05,1.5344466823966192,0.0015637492649858142,0.0036379215552426736,0.015273314565721119,0.0230162306542816,0.030037320034041137,1.082385706555839,18.9,0.0,9.108820440092051,9.108820440092051,0.0,0.0,0.0,0,0,0
1981-03-06,1.5410056343270035,0.004274473662480238,0.0058449071325139546,0.009877687396725232,0.03794033550558673,0.02901463389658754,1.086633953473748,18.9,0.0,9.115652055422121,9.115652055422121,0.0,0.0,0.0,0,0,0
1981-03-09,1.543183929725665,0.0014135544673805622,0.005694070331202061,0.00580715707178614,0.04178354062240297,0.021384365013330076,1.0870340095376418,18.9,0.0,9.122488794463688,9.122488794463688,0.0,0.0,0.0,0,0,0
1981-03-10,1.5347084497372934,-0.005492203375833782,-0.004086412437070863,0.003809136125771051,0.03176177455670226,0.007609071678695178,1.0806874860527502,18.9,0.0,9.129330661059536,9.129330661059536,0.0,0.0,0.0,0,0,0
