date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
2014-09-17,457.3340148925781,0.0,,,,,1.2379009598099728,,,,,0.09,2.03,2.29,,,0.5145206857953478,0.4854828856332235,1.0000035714285713,0.5145188482280327,0.5145188482280327,0.5145188482280327,0,0,0
2014-09-18,424.4400024414063,-0.07192557601231164,,,,,1.1471832600835807,,,,,0.09,2.04,2.28,,,0.4034797672491802,0.4854846195006721,0.8889643867498523,0.4538761881388127,0.6233800878997031,0.6233800878997031,0,0,0
2014-09-19,394.7959899902344,-0.06984264508683835,-0.13674474862105568,,,,1.065499677075348,,,,,0.09,2.0,2.26,,,0.3189242068238975,0.4854863533743131,0.8044105601982106,0.3964694430979537,0.7214003875095825,0.7214003875095825,0,0,0
2014-09-20,408.9039916992188,0.03573491642945359,-0.03660354974277491,,,,1.101960523426334,,,,,0.09,2.0,2.26,,,0.3530974815339034,0.48548808725414655,0.8385855687880499,0.42106315047158627,0.6776473718883991,0.6776473718883991,0,0,0
2014-09-21,398.8210144042969,-0.024658544547392802,0.010195200853387654,,,,1.0732152055317996,,,,,0.09,2.0,2.26,,,0.326961208718018,0.4854898211401724,0.8124510298581904,0.4024380506663738,0.7121417533618405,0.7121417533618405,0,0,0
2014-09-22,402.1520080566406,0.008352101649706567,-0.016512393568279937,-0.12066018498295839,,,1.0805954186041935,,,,,0.09,1.99,2.27,,,0.33513759390336967,0.4854915550323907,0.8206291489357604,0.4083910428212251,0.7032854976749678,0.7032854976749678,0,0,0
2014-09-23,435.7909851074219,0.08364741783421215,0.09269815122040548,0.026743432760163888,,,1.169271109766026,,,,,0.09,1.97,2.26,,,0.41921769457697033,0.4854932889308015,0.9047109835077718,0.46337195216926325,0.5968746682807688,0.5968746682807688,0,0,0
2014-09-24,423.2049865722656,-0.028880814347395978,0.05235079794170727,0.07195867562569203,,,1.1338401992771725,,,,,0.09,1.98,2.27,,,0.38287730784292673,0.4854950228354048,0.8683723306783315,0.4409137582076585,0.639391760867393,0.639391760867393,0,0,0
2014-09-25,411.5740051269531,-0.027483091679796234,-0.05557017195869551,0.0065296829621031005,,,1.1010653812113351,,,,,0.09,1.96,2.27,,,0.3512925229231724,0.4854967567462006,0.836789279669373,0.41981001843376026,0.6787215425463979,0.6787215425463979,0,0,0
2014-09-26,404.4249877929688,-0.01736994378879475,-0.044375655710970685,0.014051349317794504,,,1.0803568975190774,,,,,0.09,1.95,2.27,,,0.3329707780265785,0.4854984906631889,0.8184692686897674,0.40682135635905925,0.7035717229771072,0.7035717229771072,0,0,0
2014-09-27,399.5199890136719,-0.012128327693262775,-0.029287603111773586,-0.006544836256538233,,,1.065692422886457,,,,,0.09,1.95,2.27,,,0.32084027223987616,0.48550022458636977,0.806340496826246,0.39789676135913127,0.7211690925362516,0.7211690925362516,0,0,0
2014-09-28,377.1809997558594,-0.055914572166871124,-0.06736474960606553,-0.13449104583270632,-0.17526143371501823,,1.004632605397616,-0.1884386247250065,,,,0.09,1.95,2.27,,,0.26700854168613813,0.48550195851574324,0.7525105002018814,0.3548236757022073,0.7944408735228609,0.7944408735228609,0,0,0
2014-09-29,375.4670104980469,-0.00454420890480145,-0.06020469357492375,-0.1128010717947131,-0.11538260216205731,,0.9986040968986145,-0.12951650216212285,,,,0.09,1.92,2.27,,,0.2633558980003411,0.4855036924513093,0.7488595904516504,0.3516759367954499,0.802791806202771,0.802791806202771,0,0,0
2014-09-30,386.9440002441406,0.030567238732558177,0.025884125909312994,-0.05984344146131193,-0.019888727203860368,,1.0276228976009978,-0.03554837255166221,,,,0.09,1.94,2.29,,,0.28749231366970324,0.48550542639306804,0.7729977400627712,0.37191869881321704,0.7668525228788027,0.7668525228788027,0,0,0
2014-10-01,383.614990234375,-0.008603337970520819,0.021700920476395602,-0.051455766054808505,-0.06184581705782388,,1.0172912802313834,-0.07683509653475429,,,,0.09,1.89,2.31,,,0.2800587170083925,0.4855071603410194,0.7655658773494118,0.3658192263976402,0.77925046372234,0.77925046372234,0,0,0
2014-10-02,375.0719909667969,-0.0222697222086099,-0.030681466232460375,-0.06119342891261037,-0.059548074398669715,,0.9931811841066203,-0.0745740658654952,,,,0.09,1.91,2.32,,,0.2613357083873104,0.4855088942951634,0.7468446026824738,0.3499197924824786,0.8136376317867595,0.8136376317867595,0,0,0
2014-10-03,359.5119934082031,-0.04148536263261304,-0.06283121733967123,-0.04684490035047628,-0.10602959526297306,,0.9505858153312406,-0.1203129321433608,,,,0.09,1.88,2.29,,,0.22879992796914475,0.4855106282555001,0.7143105562246449,0.32030875922991264,0.8988283693375188,0.8988283693375188,0,0,0
2014-10-04,328.8659973144531,-0.08524332054467354,-0.12319233311248268,-0.12411480071652303,-0.2453584205433068,,0.8682824353825376,-0.2574156428475488,,,,0.09,1.88,2.29,,,0.17028077396867514,0.48551236222202954,0.6557931361907047,0.2596562308623454,1.0,1.0,0,0,0
2014-10-05,320.510009765625,-0.025408487399317115,-0.10848590410805525,-0.17168890184781105,-0.2426601294054096,,0.8449825446547263,-0.2547604634291446,,,,0.09,1.88,2.29,,,0.1572935082176647,0.4855140961947517,0.6428076044124165,0.24469764691325485,1.0,1.0,0,0,0
2014-10-06,330.0790100097656,0.02985554258083245,0.003688471004050564,-0.13955653868453055,-0.19800812029430714,,0.8689367097056268,-0.2108218780344655,,,,0.09,1.89,2.3,,,0.1713735477667762,0.4855158301736667,0.6568893779404429,0.26088646509110375,1.0,1.0,0,0,0
2014-10-07,336.18701171875,0.018504665621736027,0.0489126750349822,-0.10367337520409292,-0.16872838754748465,,0.8837211820831729,-0.18200995975261247,,,,0.09,1.84,2.3,,,0.18087851348282794,0.4855175641587744,0.6663960776416024,0.2714279383560644,1.0,1.0,0,0,0
2014-10-08,352.94000244140625,0.04983235561959076,0.06925915231921076,-0.018280310774875352,-0.11658987748588379,-0.2282664508908061,0.9264016400187666,-0.1307044883461005,-0.25163509028947173,0.04165650005050776,,0.09,1.89,2.32,,,0.2079093609321861,0.4855192981500749,0.6934286590822609,0.2998280474985704,0.9471967199624669,0.9471967199624669,0,0,0
2014-10-09,365.0260009765625,0.03424377642532228,0.08578258008949757,0.10995361015548877,-0.032225904240045344,-0.13998209669939365,0.9567232503233444,-0.04768843338038975,-0.16602404897920142,0.042708716262539095,,0.09,1.88,2.34,-0.1499999999999999,0.04999999999999982,0.229257183520841,0.48552103214756825,0.7147782156684093,0.32073890683203904,0.8865534993533113,0.8865534993533113,1,0,0
