date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_unlevered,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
2016-10-05,11.384851455688477,0.0,,,,,0.8771399134396444,,,,,0.41,0.87,2.64,,,0.15000244047619038,0.8500138293650794,0.0,1.0000162698412698,0.9,0.9,0.9,0,0,0
2016-10-06,11.568475723266602,0.016128824191762092,,,,,0.8909462115167041,,,,,0.41,0.89,2.61,,,0.1524218034669661,0.89106798207858,0.0,1.043489785545546,0.9026204788468352,0.9,0.9,0,0,0
2016-10-07,11.678651809692383,0.009523820515454196,0.02580625273394399,,,,0.8990873705776039,,,,,0.41,0.9,2.63,,,0.1538734413658273,0.9164499416520424,0.0,1.0703233830178698,0.9041576631217332,0.9,0.9,0,0,0
2016-10-10,11.752103805541992,0.00628942424575496,0.015873144108871307,,,,0.9037042569758681,,,,,0.41,0.9,2.63,,,0.1548412167187313,0.933663164925297,0.0,1.0885043816440283,0.905165767310392,0.9,0.9,0,0,0
2016-10-11,12.009180068969727,0.02187491428611299,0.028301919148152832,,,,0.923119461057837,,,,,0.41,0.9,2.6,,,0.15822835506241098,0.9948508145363987,0.0,1.1530791695988096,0.9085183629860307,0.9,0.9,0,0,0
2016-10-12,12.009180068969727,0.0,0.02187491428611299,0.054838538360489686,,,0.9227663471041805,,,,,0.41,0.92,2.6,,,0.15822835506241098,0.9947670660836739,0.0,1.1529954211460849,0.9085117181673158,0.9,0.9,0,0,0
2016-10-13,11.825553894042969,-0.0152904839358039,-0.0152904839358039,0.02222230282761717,,,0.9083092214355438,,,,,0.41,0.9,2.59,,,0.15580896694114052,0.9490557564893118,0.0,1.1048647234304523,0.9059860972799307,0.9,0.9,0,0,0
2016-10-14,11.825553894042969,0.0,-0.0152904839358039,0.012578685172261794,,,0.9079617727316063,,,,,0.41,0.96,2.63,,,0.15580896694114052,0.9489758631525481,0.0,1.1047848300936887,0.9059792985946246,0.9,0.9,0,0,0
2016-10-17,11.825553894042969,0.0,0.0,0.006249952324820285,,,0.9069202238581117,,,,,0.41,0.96,2.62,,,0.15580896694114052,0.9488959765413589,0.0,1.1047049434824994,0.9059724994983942,0.9,0.9,0,0,0
2016-10-18,11.752103805541992,-0.006211133039440653,-0.006211133039440653,-0.021406645745281838,,,0.9009424590604501,,,,,0.41,0.93,2.62,,,0.15484121671873127,0.9311364276363139,0.0,1.085977644355045,0.9049451171034063,0.9,0.9,0,0,0
2016-10-19,11.744755744934082,-0.0006252549100566052,-0.006832504408067375,-0.022018516044978398,,,0.900034725094654,,,,,0.41,0.95,2.62,,,0.15474440148769875,0.9293115969446835,0.0,1.0840559984323823,0.9048361574731258,0.9,0.9,0,0,0
2016-10-20,11.678651809692383,-0.005628378884781182,-0.006250114623304381,-0.012422427369307987,0.02580625273394399,,0.8946266428874687,0.01993607767687977,,,,0.41,0.92,2.59,,,0.15387344136582728,0.9135431333454243,0.0,1.0674165747112516,0.9038966635199246,0.9,0.9,0,0,0
