date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_unlevered,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
2021-01-04,10.800000190734863,0.0,,,,,1.1844801027335534,,,,,0.08,0.82,2.19,,,0.8661145598073657,0.1338886147958088,0.0,1.0000031746031746,0.42259212650262434,0.42259212650262434,0.42259212650262434,0,0,0
2021-01-05,11.109999656677246,0.02870365374699957,,,,,1.218088390247992,,,,,0.08,0.83,2.23,,,0.8909752122373114,0.14541109115796613,0.0,1.0363863033952776,0.4268705859205772,0.37361695864167677,0.37361695864167677,0,0,0
2021-01-06,11.050000190734863,-0.005400492150899661,0.023148147739337155,,,,1.2111217283169646,,,,,0.08,0.9,2.27,,,0.8861635075969776,0.14304852632993686,0.0,1.0292120339269144,0.42599226179153865,0.3837690212052917,0.3837690212052917,0,0,0
2021-01-07,11.109999656677246,0.005429815828663198,0.0,,,,1.2173075274319616,,,,,0.08,0.94,2.23,,,0.8909752122373114,0.14537190866298794,0.0,1.0363471209002992,0.4268489168871655,0.3747548591513362,0.3747548591513362,0,0,0
2021-01-08,11.010000228881836,-0.009000848864591071,-0.0036199059875642314,,,,1.205963995208457,,,,,0.08,0.99,2.19,,,0.8829556790098664,0.14143988170441624,0.0,1.0243955607142827,0.425381032567663,0.3912850496450806,0.3912850496450806,0,0,0
2021-01-11,11.170000076293945,0.014532229253946038,0.005400577990174682,0.034259248057837866,,,1.2223130413366048,,,,,0.08,1.01,2.15,,,0.8957869933583114,0.1475992887638075,0.0,1.043386282122119,0.4276411918211848,0.3674606498404664,0.3674606498404664,0,0,0
2021-01-12,11.180000305175781,0.0008952756323663547,0.01544051523704737,0.006300688628416262,,,1.2230151492692416,,,,,0.08,1.01,2.16,,,0.8965889696252558,0.147988793385868,0.0,1.044577763011124,0.4277822093137882,0.3664375136916037,0.3664375136916037,0,0,0
2021-01-13,11.199999809265137,0.0017888643598780174,0.00268574151891543,0.013574625877024404,,,1.224810182697755,,,,,0.08,0.96,2.13,,,0.8981928456784781,0.1487760306830983,0.0,1.0469688763615763,0.4280677831290932,0.36382172842019733,0.36382172842019733,0,0,0
2021-01-14,11.4399995803833,0.02142855135761934,0.023255748489304784,0.029702964347773086,,,1.2506550278364776,,,,,0.08,0.99,2.12,,,0.9174398172011456,0.1583327898137984,0.0,1.075772607014944,0.4314536912239229,0.3261597193557561,0.3261597193557561,0,0,0
2021-01-15,11.220000267028809,-0.019230709914687005,0.0017857551878819322,0.01907357255053399,,,1.2262108198498471,,,,,0.08,0.98,2.13,,,0.8997967982123669,0.14919125620357668,0.0,1.0489880544159436,0.4281493200839442,0.36178067114804335,0.36178067114804335,0,0,0
2021-01-19,11.319999694824219,0.00891260476073863,-0.010489500870686341,0.013428792972760784,,,1.235553909292654,,,,,0.08,0.96,2.11,,,0.9078163314398118,0.15317314031201207,0.0,1.0609894717518238,0.42957880003534465,0.3481655955925057,0.3481655955925057,0,0,0
2021-01-20,11.319999694824219,0.0,0.00891260476073863,0.0125223064245914,0.048148101380169894,,1.2351578162075112,0.042784773975521606,,,,0.08,0.97,2.11,,,0.9078163314398118,0.15316597665459392,0.0,1.0609823080944056,0.42957494860254564,0.34874279624056304,0.34874279624056304,0,0,0
2021-01-21,11.5,0.015901087458339846,0.015901087458339846,0.026785731771771015,0.03510354233794777,,1.254395906270325,0.02980696336407984,,,,0.08,0.99,2.12,,,0.9222515983221454,0.16046498838964132,0.0,1.0827165867117867,0.43213726802811436,0.3207083809272105,0.3207083809272105,0,0,0
2021-01-22,12.0,0.04347826086956519,0.060070699956528584,0.04895108742634546,0.08597283193367611,,1.3085152412136978,0.08041595705831828,,,,0.08,0.97,2.14,,,0.9623494939013691,0.1813867207093294,0.0,1.1437362146106986,0.43906092937176616,0.24184379991468968,0.24184379991468968,0,0,0
2021-01-25,12.09000015258789,0.007500012715657478,0.05130436109459913,0.07754009490674174,0.08820886824435248,,1.3170616412460512,0.08194651849769752,,,,0.08,0.92,2.15,,,0.9695671273425359,0.18545925481275002,0.0,1.155026382155286,0.44037807717527744,0.22938968793378328,0.22938968793378328,0,0,0
2021-01-26,11.90999984741211,-0.014888362523076681,-0.007500012715657589,0.05212015622735855,0.08174383286290587,,1.2970368134898558,0.07551868765837932,,,,0.08,0.94,2.16,,,0.9551318604602022,0.177167414738066,0.0,1.1322992751982681,0.43764463372226614,0.2585705648328191,0.2585705648328191,0,0,0
2021-01-27,11.449999809265137,-0.0386230095751785,-0.052936338729967725,0.011484109359151118,0.025067120058972492,,1.246541604560017,0.019821897013320156,,,,0.08,0.92,2.16,,,0.9182417934680898,0.15663187271125906,0.0,1.0748736661793488,0.4304807951790955,0.3321539431126565,0.3321539431126565,0,0,0
2021-01-28,11.369999885559082,-0.006986893016480256,-0.04534004775578249,-0.011304357777471075,0.016994595277009195,,1.237435328285713,0.011790678983075065,,,,0.08,0.95,2.17,,,0.9118261362938672,0.15334159042747408,0.0,1.0651677267213413,0.42930669451121406,0.34542392626578833,0.34542392626578833,0,0,0
2021-01-29,11.350000381469727,-0.001758971353619465,-0.008733574625433005,-0.05416663487752282,0.013392908460632569,,1.2348627165393595,0.008207421838592799,,,,0.08,1.0,2.17,,,0.9102222602406448,0.15252528634085505,0.0,1.0627475465815,0.42901318181128867,0.34917282576162173,0.34917282576162173,0,0,0
2021-02-01,11.550000190734863,0.01762112797737525,0.0158311615644251,-0.044665008687980845,0.009615438320486058,,1.255414236277807,0.003805372653050698,,,,0.08,0.98,2.19,,,0.926261403176201,0.16058077866024129,0.0,1.0868421818364422,0.4318332390503451,0.31922443495011055,0.31922443495011055,0,0,0
2021-02-02,11.899999618530273,0.030302980261088797,0.04845808093174053,-0.0008396497909283207,0.0606060013652332,,1.2930423734688195,0.05450249870340884,,,,0.08,1.01,2.18,,,0.9543298841932578,0.175170814322553,0.0,1.1295006985158107,0.43672463095285163,0.26439140204318556,0.26439140204318556,0,0,0
2021-02-03,12.0,0.008403393670198822,0.0389610218038019,0.048034951956052785,0.060070699956528584,0.11111109148818321,1.3034903114675236,0.05498457142494306,0.10047463731920647,0.018009540096615154,,0.08,1.04,2.17,,,0.962349493901369,0.17957850327350577,0.0,1.1419279971748748,0.4381726949029958,0.24916630266650713,0.24916630266650713,0,0,0
2021-02-04,11.989999771118164,-0.0008333524068196985,0.00756303827503868,0.054529453984123455,0.05918728748732094,0.0792079335404865,1.3019865208202372,0.054105397493188434,0.06887688220652399,0.018021330677982377,,0.08,1.04,2.19,0.22000000000000008,0.0,0.9615475176344246,0.17912116914363538,0.0,1.14066868677806,0.4380211486004653,0.2513576788068991,0.2513576788068991,0,1,0
2021-02-05,11.760000228881836,-0.019182614397571296,-0.019999980926513672,0.03612333335966089,0.02260871555494215,0.0642533960082905,1.276601632062685,0.017702326419721803,0.05406550160462764,0.017903040166962213,,0.08,1.1,2.18,0.27000000000000013,-0.04999999999999982,0.9431025223787015,0.16880523707498646,0.0,1.111907759453688,0.4345439092645151,0.2883494234025884,0.2883494234025884,0,1,0
2021-02-08,11.779999732971191,0.0017006380697373036,-0.017514599012155685,0.019913379951355115,-0.018333355585734012,0.06030603933378775,1.2775432192354814,-0.0236695920710015,0.0494827235075046,0.01781306446922381,,0.08,1.08,2.14,0.18000000000000005,-0.1299999999999999,0.944706398431924,0.16965853188926305,0.0,1.114364930321187,0.43483122226418436,0.28697730975878516,0.28697730975878516,0,1,0
