date,close,ret,ret_3,ret_6,ret_12,ret_22,temp,temp_ch_11,temp_ch_22,vol_22,vol_66,rate,yc_spread,credit_spread,yc_change_22,credit_change_22,port_unlevered,port_tqqq,port_cash,port_total,deployed_p,base_p,target_p,block_buy,block_sell,forced_derisk
1986-03-13,0.05949980765581131,0.0,,,,,0.13505834298973088,,,,,6.99,0.54,2.75,,,0.0,1.000277380952381,0.0,1.000277380952381,1.0,1.0,1.0,0,0,0
1986-03-14,0.06162464991211891,0.03571175000428872,,,,,0.13981440258677771,,,,,6.99,0.54,2.72,,,0.0,1.1065229656158582,0.0,1.1065229656158582,1.0,1.0,1.0,0,0,0
1986-03-17,0.0626877099275589,0.01725056478139808,0.05357836264259297,,,,0.14202167283102934,,,,,6.99,0.55,2.68,,,0.0,1.1628212444395376,0.0,1.1628212444395376,1.0,1.0,1.0,0,0,0
1986-03-18,0.06109342724084854,-0.025432141141424558,-0.008620295158316194,,,,0.1383433535145333,,,,,6.99,0.6,2.68,,,0.0,1.073210438336848,0.0,1.073210438336848,1.0,1.0,1.0,0,0,0
1986-03-19,0.060030993074178696,-0.017390318642321545,-0.04238018674554023,,,,0.13587230051949772,,,,,6.99,0.65,2.71,,,0.0,1.0163755425002952,0.0,1.0163755425002952,1.0,1.0,1.0,0,0,0
1986-03-20,0.05843734368681908,-0.026547110180076272,-0.0434757661173335,-0.017856595018563293,,,0.13220182739976338,,,,,6.99,0.61,2.73,,,0.0,0.9346534614698194,0.0,0.9346534614698194,1.0,1.0,1.0,0,0,0
1986-03-21,0.05684371665120125,-0.02727069601517973,-0.05309384802345374,-0.0775815078501153,,,0.128534895472864,,,,,6.99,0.61,2.69,,,0.0,0.8574750553239546,0.0,0.8574750553239546,1.0,1.0,1.0,0,0,0
1986-03-24,0.05525007098913193,-0.02803556410373531,-0.05454171077262804,-0.11864588684164423,,,0.12475162055001252,,,,,6.99,0.59,2.73,,,0.0,0.7847036737624606,0.0,0.7847036737624606,1.0,1.0,1.0,0,0,0
1986-03-25,0.05631250888109207,0.019229620395766256,-0.009345056963265153,-0.07825585460950912,,,0.12708954453862445,,,,,6.99,0.58,2.74,,,0.0,0.8292833040377501,0.0,0.8292833040377501,1.0,1.0,1.0,0,0,0
1986-03-26,0.05790615826845169,0.028300095645262813,0.04807391613745127,-0.035395629772464465,,,0.13062349220981423,,,,,6.99,0.53,2.79,,,0.0,0.8989427851241714,0.0,0.8989427851241714,1.0,1.0,1.0,0,0,0
1986-03-27,0.05896857753396034,0.01834725869022935,0.047166583511254245,0.009090656994751312,,,0.13295625690276067,,,,,6.99,0.45,2.88,,,0.0,0.9476348262105022,0.0,0.9476348262105022,1.0,1.0,1.0,0,0,0
1986-03-31,0.05843734368681908,-0.00900876143460172,0.00917321117910852,0.028035236425451915,-0.017856595018563293,,0.13150581543397777,-0.02630365127479184,,,,6.99,0.47,2.92,,,0.0,0.9212583271704898,0.0,0.9212583271704898,1.0,1.0,1.0,0,0,0
1986-04-01,0.05790615826845169,-0.009089828264853161,-0.018016701605135355,0.04807391613745127,-0.06034097798478455,,0.13024793182811106,-0.06842264159966704,,,,6.99,0.48,2.91,,,0.0,0.8953921280017957,0.0,0.8953921280017957,1.0,1.0,1.0,0,0,0
1986-04-02,0.05843734368681908,0.00917321117910852,0.0,0.03773290957811426,-0.06780222543863046,,0.1313796620600633,-0.0749323012384695,,,,6.99,0.43,2.92,,,0.0,0.919269193148325,0.0,0.919269193148325,1.0,1.0,1.0,0,0,0
1986-04-03,0.05896857753396034,0.009090656994751312,0.01834725869022935,0.01834725869022935,-0.03478033239993894,,0.1325103852103756,-0.04216298185618983,,,,6.99,0.47,2.85,,,0.0,0.943555498930124,0.0,0.943555498930124,1.0,1.0,1.0,0,0,0
1986-04-04,0.05896857753396034,0.0,0.009090656994751312,0.0,-0.017697783858174,,0.13244681143189552,-0.025211092139495017,,,,6.99,0.6,2.84,,,0.0,0.9427721727960187,0.0,0.9427721727960187,1.0,1.0,1.0,0,0,0
1986-04-07,0.05790615826845169,-0.018016701605135355,-0.018016701605135355,-0.009089828264853161,-0.009089828264853161,,0.12987345123380234,-0.01761228427592232,,,,6.99,0.61,2.87,,,0.0,0.8910748659218162,0.0,0.8910748659218162,1.0,1.0,1.0,0,0,0
1986-04-08,0.05843734368681908,0.00917321117910852,-0.00900876143460172,0.00917321117910852,0.028035236425451915,,0.13100192758675694,0.019193481309624394,,,,6.99,0.61,2.93,,,0.0,0.914836804360488,0.0,0.914836804360488,1.0,1.0,1.0,0,0,0
1986-04-09,0.05949980765581131,0.018181250241048774,0.027521241868118773,0.018181250241048774,0.0769182118791365,,0.1333197136472822,0.0686812168009856,,,,6.99,0.69,2.94,,,0.0,0.9639345255590818,0.0,0.9639345255590818,1.0,1.0,1.0,0,0,0
1986-04-10,0.060030993074178696,0.008927514882739462,0.027271078505902047,0.01801663843097634,0.06603300522337707,,0.13444539428720734,0.05787926752973238,,,,6.99,0.65,2.97,,,0.0,0.9889294679361882,0.0,0.9889294679361882,1.0,1.0,1.0,0,0,0
1986-04-11,0.06109342724084854,0.017698094138756337,0.026783609020315513,0.03603359273274798,0.05504196907038361,,0.13675917783996727,0.04697229821644622,,,,6.99,0.64,2.96,,,0.0,1.0405713833117773,0.0,1.0405713833117773,1.0,1.0,1.0,0,0,0
1986-04-14,0.06162464991211891,0.008695250786572073,0.026547234292309208,0.06421582358180933,0.04504216464487243,0.03571175000428872,0.13774988029117477,0.03605413915886624,0.019928700751560058,0.019189745717744233,,6.99,0.66,2.98,,,0.0,1.0668290687817596,0.0,1.0668290687817596,1.0,1.0,1.0,0,0,0
1986-04-15,0.06162464991211891,0.0,0.008695250786572073,0.05454228450871135,0.05454228450871135,0.0,0.13768379278896592,0.04697873880786507,-0.015238843483877829,0.019189745717744233,,6.99,0.69,2.98,0.1499999999999999,0.22999999999999998,0.0,1.0659434027121457,0.0,1.0659434027121457,1.0,1.0,1.0,0,0,0
1986-04-16,0.06375014781951904,0.03449103419542743,0.03449103419542743,0.07143451939029255,0.10092172794428422,0.016948105030282434,0.142364315065724,0.09302553267105229,0.002412605258510947,0.019088433747908456,,6.99,0.59,3.16,0.04999999999999993,0.43999999999999995,0.0,1.1752633764339997,0.0,1.1752633764339997,1.0,1.0,1.0,0,0,0
1986-04-17,0.06428134441375732,0.008332476275068945,0.043110906194632204,0.0708026158142443,0.10000455801443975,0.05218101712220302,0.1434816918799021,0.09211494100438511,0.03714192431246066,0.018835865210970835,,6.99,0.59,3.15,0.039999999999999925,0.46999999999999975,0.0,1.2036418627151597,0.0,1.2036418627151597,1.0,1.0,1.0,0,0,0
1986-04-18,0.06215648353099823,-0.033055638492594075,-0.02499859754102196,0.01740050179144159,0.0540610971190878,0.035406551648964335,0.13867225098582794,0.04650100266231716,0.020607220571263074,0.01941258704801667,,6.99,0.65,2.88,0.050000000000000044,0.19999999999999973,0.0,1.0833802579274325,0.0,1.0833802579274325,1.0,1.0,1.0,0,0,0
1986-04-21,0.06215648353099823,0.0,-0.033055638492594075,0.008630209171780256,0.0540610971190878,0.0636432050045086,0.1384727566579764,0.04549709548258507,0.047434512680754715,0.018978802792850604,,6.99,0.58,2.97,-0.07000000000000006,0.26000000000000023,0.0,1.0824808512998727,0.0,1.0824808512998727,1.0,1.0,1.0,0,0,0
